k,x,y,a,
467,39.966553414042025,-52.84693118563416,-0.006742182601990035,
468,39.918799982578186,-53.057840304296406,-0.006720799968925798,
469,39.59233658920901,-53.6550261096129,-0.006672278263043384,
470,39.60900487677576,-53.86952249112413,-0.00647511497790431,
471,39.43706095341879,-54.03638645505254,-0.006403811260847384,
472,39.53775218055087,-54.20316157955599,-0.0065081438264754,
473,39.69614872579611,-54.41314454841099,-0.006624201602975487,
474,40.00136629850966,-54.61095867028323,-0.00681415082428347,
475,39.88993511004004,-55.15778451725408,-0.006750737483898829,
476,39.725038320247336,-55.290661619875294,-0.006867518209371051,
477,39.59518824610827,-55.31975194405927,-0.006905550391198897,
478,40.02052985269326,-55.4978931115937,-0.0068922391862958655,
479,40.39502361727704,-55.812204077596306,-0.006864296821714996,
480,40.29406708109401,-56.15124162053263,-0.00691132541004944,
481,40.16868740077767,-56.33690203119527,-0.006940140368778963,
482,40.18709083651571,-56.9558972493993,-0.0068917621072849275,
483,40.19515623869545,-57.29565224159138,-0.007143725947443568,
484,40.23254796398879,-57.5424815974692,-0.007273360972221421,
485,40.30751182225078,-57.65937496512207,-0.007379182785592303,
486,40.524277568119366,-58.053594524901996,-0.0073877611746449605,
487,40.581085306564106,-58.41189821584071,-0.007385997668352691,
488,40.54972345697393,-59.01214751092319,-0.00739496178173392,
489,40.6343114906453,-59.50617159008611,-0.007390397260183702,
490,40.34462085401461,-59.920256365207464,-0.007443131201079019,
491,40.5688264828915,-60.515956809055005,-0.007369803425288249,
492,40.489517075237366,-60.81331032512932,-0.007284413147460758,
493,40.242111900060735,-61.44841195594063,-0.007366055659798315,
494,40.14702704343287,-61.75570877485643,-0.0073858920631091,
495,39.97587174842114,-62.207597113759945,-0.007569528452897725,
496,39.956305385087646,-62.60911532022791,-0.007624685999813828,
497,39.3799010859499,-62.67085892849353,-0.007818851790886589,
498,39.33608322456777,-63.339435661504744,-0.0077860995131709574,
499,39.17537246232595,-63.59249515294699,-0.007729277877988887,
500,39.150677190367546,-64.11190994519451,-0.007794859004444226,
501,39.07740998288252,-64.97730613420009,-0.0077553713621345294,
502,38.88864012166799,-65.26551392704278,-0.007750914570714445,
503,38.849076995659736,-65.8058797933514,-0.0077652267156592385,
504,38.70045072893341,-66.53309443096308,-0.007881319764481412,
505,38.54547186175827,-66.87638322642051,-0.007938042256195104,
506,38.57343748435426,-67.23250953762846,-0.00785142759683444,
507,38.571752133861075,-68.34408802665729,-0.007977522594990951,
508,38.64284614117593,-68.7326545444099,-0.007988159970164431,
509,38.83566384184315,-69.32843112888357,-0.007974098068925453,
510,38.86863582049207,-70.24183624273506,-0.007877065049523572,
511,39.09301957284514,-70.73716580148026,-0.00777852524549562,
512,39.40761456726522,-71.35231605179601,-0.007806528068950601,
513,39.577280692595906,-72.18181414250229,-0.00787196580555434,
514,39.75911770926318,-72.65104427263499,-0.007824327767450187,
515,40.08182309074518,-73.27520680755879,-0.008021788912649729,
516,40.57888081355547,-73.62448501761173,-0.008201599176902944,
517,40.996671893308395,-73.99871393026619,-0.00827331429250465,
518,41.37927120384908,-74.51424693992718,-0.008346731546385685,
519,41.84741445399976,-74.7801056804838,-0.00822541288132205,
520,42.26199343466581,-75.42787249426598,-0.008171539068135746,
521,42.81932701364433,-76.03559129162596,-0.007990379854760877,
522,43.228464186526466,-76.38822803422788,-0.007801977878895796,
523,43.84523832904333,-76.65587498149648,-0.007676310658738893,
524,44.629666871774205,-76.88397963757804,-0.007754910997979312,
525,45.09966558819843,-76.75728094012398,-0.007914031580752379,
526,45.69102490319547,-76.93167406665295,-0.008092903754410755,
527,46.22069002266314,-76.894806264103,-0.007983984106466719,
528,46.8396751726371,-76.90444560434062,-0.007805208461543308,
529,47.36982758493498,-76.9416269683971,-0.007641032997284739,
530,47.90477150172249,-77.3062591421656,-0.007357490989146582,
531,48.316333495263976,-77.14668497337284,-0.007219108534298424,
532,48.51762027631284,-77.02740338143582,-0.007165126079960423,
533,48.75109513766209,-76.61855066257897,-0.007205497998410558,
534,48.85580272678393,-76.38654948777739,-0.00735608472939036,
535,48.985681319867865,-76.10569436221832,-0.007507513227142313,
536,49.158339100593295,-75.81498609306253,-0.007529838769171838,
537,49.33240579966134,-75.5076625624611,-0.007584264609316797,
538,49.27201126016535,-75.17535805249717,-0.007577034624825614,
539,49.21897670862769,-74.88150708620734,-0.00760642381022057,
540,48.95637497682321,-74.50498308594919,-0.007613342359181207,
541,48.66425828308477,-74.13791523827454,-0.00761130299728938,
542,48.65280817895441,-73.75124301898443,-0.007597416331637293,
543,48.53576720840028,-73.01317999869978,-0.007646066293237386,
544,48.28857099579727,-72.64202324600065,-0.007687526625329447,
545,47.92436036962819,-72.30952268729521,-0.007728634253219041,
546,47.46184762898825,-71.94882600518862,-0.007855909909991902,
547,47.16179931803757,-71.5537087303791,-0.007884344380344783,
548,46.94075403754077,-71.01167694394589,-0.007905386415891367,
549,46.78996809918683,-70.51789797635053,-0.00805278931037879,
550,46.547274019715594,-70.24440034241564,-0.008129393568602528,
551,46.31885355510044,-69.69252642851052,-0.008172474197844302,
552,46.05447139362931,-69.2863832056339,-0.008207047928383851,
553,45.818935979087826,-68.90120178910506,-0.008186199617487571,
554,45.945485998597974,-68.30891682605082,-0.008314605609316886,
555,45.83782294884845,-67.91679792712925,-0.008335848427697011,
556,45.83183208638722,-67.55403324522176,-0.008423075685703666,
557,45.64841991198576,-67.09611396396916,-0.008499483361672703,
558,45.478040609283056,-66.73706383639797,-0.00860178644568425,
559,45.65544473992779,-66.48180320066817,-0.008661745989148994,
560,45.54912062626198,-66.24825663393334,-0.008711856054051243,
561,45.47587885127772,-66.00381556349637,-0.008796525026291939,
562,45.73689727362099,-65.66598227216409,-0.008763232773664878,
563,46.031277630051775,-65.62131725207404,-0.008781653604423695,
564,46.088118029792504,-65.53276680957418,-0.008653675706324235,
565,46.21108364400984,-65.44673003812616,-0.008678633461484623,
566,46.38402918692681,-65.67332041894724,-0.008708987688629198,
567,46.58513420876616,-65.7586472219786,-0.008832351161351379,
568,46.84568180944878,-65.83950171146408,-0.008965046621307864,
569,47.00957331310274,-66.0456341289849,-0.008940921973945916,
570,47.031749781232726,-66.31957506721793,-0.009086884048942622,
571,47.30722722921218,-66.80532842004831,-0.00905514146432266,
572,47.41220097135815,-67.2897753609673,-0.008888193548053269,
573,47.51602624169802,-67.75408919090798,-0.008890767177849552,
574,47.61905305806532,-68.45199611238831,-0.008867209881667592,
575,47.79641503535424,-68.921712352147,-0.008819068835857799,
576,47.91572808743107,-69.50463602554467,-0.008791830675329784,
577,47.9992964091057,-70.21396711067999,-0.008735066178673982,
578,48.035511800376376,-70.69161422514773,-0.00883582318901019,
579,47.96884992984202,-71.30472670324615,-0.008942015268038313,
580,48.006420593801344,-71.59137417361944,-0.009078642438619765,
581,47.91671535144106,-71.98029949601596,-0.009032199277831783,
582,47.79972829808551,-72.49625691905335,-0.008881102452910263,
583,47.7883647712503,-73.03099066035732,-0.008922110704108291,
584,47.53704802023026,-73.32448745811672,-0.00883387645641601,
585,47.235065989097926,-73.60306697962315,-0.008856425907157297,
586,47.158996976237894,-73.79309587478645,-0.00884911061937378,
587,47.137369247652416,-73.91330380858648,-0.008688235439997846,
588,46.93947447522201,-73.96282847716618,-0.008587010222787569,
589,46.644221130694895,-74.09145559047033,-0.008542244543645279,
590,46.25983077669872,-73.96731216012049,-0.008273154277757402,
591,46.1303296131311,-73.62834620244038,-0.008075501216809961,
592,45.82582153791653,-73.18688828869968,-0.007985679049147206,
593,46.02980135910046,-72.8672970424101,-0.007773131435479086,
594,45.78543107628975,-72.39788837937853,-0.007685702108045171,
595,45.44529504734271,-72.0672691527175,-0.007627149371666045,
596,45.11392329048506,-71.58948313420147,-0.007379886259084549,
597,44.82356259071752,-70.55490903732483,-0.007319353268544195,
598,44.844286907627556,-69.94270777332292,-0.0072936879613031405,
599,44.55001231516514,-69.07497396617947,-0.007255838597478837,
600,44.27049715087813,-67.99880103322936,-0.007054847018808233,
601,43.93397324808305,-67.0202821137275,-0.0069486728612762234,
602,43.50264398458473,-66.36369980667486,-0.006748084438501115,
603,43.111276935112855,-65.80470483787884,-0.006481600021244456,
604,42.61489413677304,-65.11389987824536,-0.0062448832035915825,
605,42.375437300584004,-64.30198853095473,-0.0061783583387962195,
606,41.75769437445996,-63.4289117272651,-0.006117823988125764,
607,41.40464225005708,-62.48608732944609,-0.006193674856830772,
608,40.91918627441282,-61.617956359982465,-0.0062780989974752935,
609,40.36440395484831,-60.84478142658677,-0.006245820938977571,
610,40.065141820264984,-59.73821070772491,-0.006273168905885361,
611,39.40974861586805,-59.00634784742163,-0.006233478017026876,
612,38.953315232246254,-58.26223200093575,-0.006088924067864949,
613,38.47709588872585,-57.510052785467565,-0.005885916889035477,
614,37.916937484498085,-57.05631943028648,-0.0057553971573113,
615,37.367547107425665,-56.23169413400977,-0.005610978031801511,
616,36.75122374457573,-55.533351205740445,-0.005560113938185096,
617,36.374630611438185,-54.95985633894654,-0.005617125939778095,
618,35.860723702476506,-54.11392597299161,-0.005576615941417854,
619,35.21715873461369,-53.53501167992578,-0.005676013502515272,
620,34.6829976312166,-52.664530425052824,-0.005776433721151918,
621,33.98238306337986,-51.684960593998156,-0.00587621630188981,
622,33.60816630055793,-50.56809300677816,-0.00588426021189944,
623,33.12264516680257,-49.874401027116384,-0.005919181844420906,
624,32.719306822963524,-49.10690983512863,-0.005960206966017017,
625,32.31087428421011,-48.517841572920254,-0.005987398092550239,
626,31.944929169797923,-47.95003179918035,-0.005976061551763294,
627,31.866894791204068,-47.150270944824555,-0.006083218794052276,
628,31.394136083163705,-46.07774778881843,-0.006267199323119122,
629,31.198660001870167,-45.41001462992216,-0.006292367804558819,
630,31.151127280358654,-44.89109966827956,-0.00638562741027232,
631,31.013368460939315,-44.1656245718477,-0.006419191017640851,
632,30.971950615911698,-43.774185028683256,-0.0063633187514657635,
633,30.976150982557296,-43.11555035353525,-0.006407266090112718,
634,31.108033984865827,-42.62992710695904,-0.006387074129487688,
635,31.33789821789241,-41.970385850369816,-0.006390943696245118,
636,31.408175633727204,-41.51708793304294,-0.006322891339599828,
637,31.527844689504636,-40.86739478253731,-0.006488987293547407,
638,31.580285307155357,-40.51323619749967,-0.006497278467273209,
639,31.701308688016535,-40.1736621053198,-0.006519697702173219,
640,31.79973805943688,-40.07408439841641,-0.006504819839594553,
641,31.84877858267004,-39.975384134829724,-0.006579955631950576,
642,32.0283510971441,-39.798552880023166,-0.006672815698848339,
643,32.067914220240134,-39.59350432411328,-0.006840043223685423,
644,31.966006906476306,-39.192724233445965,-0.006959299322746205,
645,32.01625182974583,-39.16067501938531,-0.007150464923811957,
646,31.90450229138236,-38.90376189586323,-0.00713593946348031,
647,32.020209703969634,-39.25118127160449,-0.007047588072418782,
648,32.01084597693114,-39.25500048867376,-0.00687332333043184,
649,31.984180230085748,-39.461949353413594,-0.006790187746587156,
650,32.134565287400335,-39.43787660337128,-0.006834771952162221,
651,32.33453173398226,-39.86800389742372,-0.006938283118024478,
652,32.2334937022679,-39.90713204474362,-0.0070638068391418885,
653,32.189747268648276,-40.15400115742723,-0.007140077959310498,
654,31.92259677920079,-40.36403865830028,-0.007237223231494881,
655,32.09958574259697,-40.72151658953479,-0.007272086139463763,
656,32.13048158380989,-40.62865559792464,-0.007151211770787833,
657,32.171979563555,-40.53201022222829,-0.007138970107202868,
658,32.24760422123767,-40.99940096330857,-0.007123146202528482,
659,32.18194921631881,-41.19446005343847,-0.007067952253474547,
660,32.24222829995243,-41.51914639638117,-0.007007781417257076,
661,32.37339350562212,-41.785165915988244,-0.006977677629332849,
662,32.52913676874124,-42.31838886402064,-0.0069081521673639915,
663,32.619524087380825,-42.416674579708335,-0.006959092031675159,
664,32.50444082167246,-42.5662345434318,-0.007000937478313334,
665,32.60624293404972,-42.52564985739482,-0.007183495471057267,
666,32.5019938659185,-42.46719702290392,-0.007422299837317346,
667,32.622232942499494,-42.43935057216284,-0.007596549842320124,
668,32.55732812526345,-42.49319198548484,-0.007721290560302413,
669,32.50282320475046,-42.800800256065685,-0.007755098801668739,
670,32.35522133685431,-42.988598127509306,-0.007826019356227244,
671,32.21688247024532,-43.11455960471795,-0.007793563402000621,
672,32.313846068743715,-43.29227085783873,-0.007753168921526502,
673,32.30235304753401,-43.29240346797861,-0.007674817729475632,
674,32.31258491379833,-43.49599306279354,-0.007566063358978554,
675,32.05420772504014,-43.36471520051478,-0.007611572792285443,
676,32.1924767833313,-43.533176411500015,-0.00755565049681789,
677,32.05997625223016,-43.62743992551017,-0.007467134316780156,
678,32.20338851637629,-43.77700088296615,-0.007444919570594568,
679,32.35296619947687,-43.609247875465385,-0.007477776855024198,
680,32.364918970136934,-43.689218250110144,-0.007391919209239136,
681,32.54113811113785,-43.774099544605484,-0.00734407776993835,
682,32.83986798555626,-43.8989625209813,-0.0073122385537465725,
683,32.950994340444915,-43.41318199010414,-0.0073208369882064965,
684,33.153035695191015,-43.65885826741127,-0.007189223359289302,
685,33.33612897196292,-43.31054254813146,-0.007148075382676447,
686,33.699813842674665,-43.164539095270385,-0.007261314625860271,
687,33.80422566790756,-42.99243419471048,-0.007330279877089979,
688,34.222019621218045,-42.71438069445717,-0.0072893841029957425,
689,34.62252597238332,-42.488262140987665,-0.007301617492499551,
690,34.97097300481427,-42.59960792694331,-0.007168636123056307,
691,35.43458734853517,-42.40878143846649,-0.007027243431356137,
692,35.64610382451218,-42.29217671670788,-0.006927673313247324,
693,36.05714464078413,-42.039009909316796,-0.006902747356095592,
694,36.43530817909477,-41.83545903808002,-0.006835841843434294,
695,36.79771527445339,-41.54549861377212,-0.006886019167115311,
696,37.111529436498785,-41.156142705935984,-0.006842967605383031,
697,37.55787745401059,-40.76233531876149,-0.006762991506906665,
698,37.93208590386478,-40.5024968622155,-0.0067177290289153644,
699,38.24203170297643,-40.21378141372352,-0.0067073370055128175,
700,38.62616860714643,-39.95886448412364,-0.006574267640991021,
701,39.00024171775693,-39.932075760838075,-0.006447497582322587,
702,39.15248807464231,-39.57621294442787,-0.0064756027487580525,
703,39.44448973079843,-39.05771198955452,-0.0062753374608115016,
704,39.53658488016519,-38.75356067138292,-0.00608200634524036,
705,39.79464646215644,-38.58728307352297,-0.006068249773485886,
706,39.927423859054436,-38.0841071582639,-0.006004525391357967,
707,40.12545036873119,-37.49290839913566,-0.006022188637584433,
708,40.00386124086341,-36.99722259766045,-0.00586148222659396,
709,40.117129129649214,-36.507516959025864,-0.0057975718390694585,
710,40.0721204022677,-35.57742930790445,-0.005630930739764667,
711,39.998018952362756,-35.55672024473105,-0.005401836669122335,
712,39.90770695452832,-34.88486598950307,-0.0053035542860384284,
713,39.81810743773752,-34.38795216171236,-0.005126299346429549,
714,39.68318747327994,-33.7394909829215,-0.00486702908980662,
715,39.595368333181106,-33.324609749831666,-0.004749295609621293,
716,39.20572420106851,-32.7247249488998,-0.00459328479809441,
717,38.95983332666518,-32.34082858897076,-0.004367193860532545,
718,38.91631535388115,-31.90111813452649,-0.004168379640723877,
719,38.476841489637295,-31.30068459097867,-0.0040969192405106115,
720,38.33134883536807,-30.683265985431955,-0.00410909623596069,
721,38.29777472831978,-30.459161540887873,-0.003985998379493052,
722,37.962014020055626,-30.01987069138456,-0.003948274886708847,
723,37.72148815322124,-29.568131667138665,-0.0039931787142046,
724,37.41174122273058,-29.32035548002847,-0.0039680138410061894,
725,36.83330408705556,-28.801816393067554,-0.0038737564805580572,
726,36.612916712168975,-28.586201105682683,-0.0038804270633727503,
727,36.346467110004575,-28.268119329598466,-0.003786897310119089,
728,36.02841897588322,-28.337066303179135,-0.0037795065746536165,
729,35.87287633765125,-28.387563740948497,-0.0037300024598761216,
730,35.61662757041106,-28.445214802929943,-0.003732469294991336,
731,35.26085023334074,-28.549663623158683,-0.0037257620890352263,
732,34.95567963910136,-28.67622919558344,-0.0036150740374921685,
733,34.63591636930917,-28.528528670804192,-0.0035836672971355345,
734,34.37224559890794,-28.96694550900493,-0.0035169876018387395,
735,34.22945671107637,-29.548176601538017,-0.00356859778558495,
736,34.00406715826807,-29.869280830266536,-0.0035157524884372564,
737,33.88739231236227,-30.52841747756294,-0.0035471590032501734,
738,33.60892127260237,-31.040815206008983,-0.0035895433332626707,
739,33.39691933897335,-31.542519727226,-0.0036138384680780167,
740,32.88596418737269,-32.17935443617919,-0.003955323904931712,
741,32.873071343968824,-32.8484716412955,-0.003841574759532147,
742,33.009827767734556,-33.40541806931642,-0.003945535240016751,
743,33.18789275676392,-34.644659030488896,-0.0039511973566409495,
744,33.258401581861634,-35.43832020630926,-0.003951871898810169,
745,33.50287008919403,-36.48754745062446,-0.004029300662199647,
746,33.114454178921214,-37.27764796029258,-0.004079852199180907,
747,33.1485507754776,-37.999807679858456,-0.004104294579170878,
748,33.46482482597158,-38.655579041643975,-0.004191643682354241,
749,33.43801795784902,-39.565985007746214,-0.004234024980458283,
750,33.73162362912055,-40.56509870991974,-0.004352818384114367,
751,33.896644958831644,-41.82884849105111,-0.004322329716090009,
752,34.070298329928804,-42.42478247357673,-0.004359332919238943,
753,34.32059050044344,-43.27786000237085,-0.0043139308726194234,
754,34.325800579865316,-44.20057891863532,-0.0044189536177102,
755,34.46896287111127,-44.56740897527623,-0.00438946177848236,
756,34.81990632420612,-45.52920900004528,-0.0043279973122260645,
757,34.99841750213885,-46.11587037204389,-0.004341136531417737,
758,35.099840837357874,-47.00915694451611,-0.004463828285764062,
759,35.33759808243236,-47.30958136469361,-0.004511114625797295,
760,35.61828968273223,-47.858601208840575,-0.004609110071300441,
761,35.840489367665676,-48.55184447651978,-0.004727618098198583,
762,35.99148930321791,-49.243105975509486,-0.0047922203808987455,
763,36.2285340150531,-49.803722708721246,-0.004940561129384625,
764,36.38615324984361,-50.201714438326036,-0.005073979734233976,
765,36.558628965932805,-50.88143203833622,-0.0050716172137688365,
766,36.83310778293159,-51.46065199662818,-0.0052830145329707135,
767,36.99315903645794,-51.7722306614929,-0.005356515783988851,
768,37.2888529067785,-52.50181665844586,-0.005308581507368114,
769,37.476288462780204,-53.09856826061978,-0.005424307162215916,
770,37.74083990156471,-53.66540544223951,-0.005486771419466428,
771,37.83241322885891,-54.24766332887688,-0.005540448732567122,
772,38.04434887486458,-55.00947195011682,-0.005621602053946218,
773,38.34535711578467,-55.473013336402445,-0.005546417714911936,
774,38.4844942048903,-56.11500934270682,-0.0055158930222916555,
775,38.49579476783148,-56.71985618439176,-0.005601044771023606,
776,38.61574928265101,-57.226472414929056,-0.005548411790991999,
777,38.8987813317291,-57.746453727045576,-0.005477064926704751,
778,39.3147921280485,-58.320316612345174,-0.0054005503349794075,
779,39.684168506474784,-58.75406220067227,-0.005399764956745947,
780,39.65125134990912,-59.39168853650956,-0.005272028646276423,
781,39.72548967338215,-60.09724786553161,-0.005093246188809483,
782,39.717416320341144,-60.499982457753696,-0.00506773323109933,
783,39.704014075233665,-60.91421792307957,-0.004926168311786242,
784,39.99662840928908,-61.12151323388932,-0.004713929471219367,
785,40.101278887084135,-60.999949255701985,-0.004474780521452627,
786,40.22167940912209,-61.247123827089396,-0.004428043971117121,
787,40.36145812178996,-61.52538856970317,-0.004344919799360483,
788,40.56650225942703,-61.596760046726835,-0.004104143240062918,
789,40.61677719544766,-61.52923196187515,-0.0039440024073061014,
790,40.778518082896205,-61.55878388665966,-0.003749533671046349,
791,40.73584802772508,-61.4302732091697,-0.003734289218632283,
792,41.3731023693572,-61.328492859905715,-0.0034406096134878793,
793,41.346753885635216,-61.353938192765156,-0.00334567238459356,
794,41.11334774027036,-60.848512040751125,-0.003233886802902968,
795,41.110761800841,-60.66756940274121,-0.0031556310999383925,
796,41.2256631856287,-60.234831200694636,-0.0029906147520530474,
797,41.60407780332205,-60.13044707781623,-0.002816398008910507,
798,41.39143200475541,-59.432717281293954,-0.002769209629416652,
799,41.56980543307914,-59.264324365165464,-0.0027675370896434273,
800,41.56590240255884,-58.69169319635349,-0.0027644518742038684,
801,41.64418413948825,-58.3857627762733,-0.002565759793305218,
802,41.63612481708023,-57.982791592747205,-0.0023658319929429636,
803,41.68366901252587,-57.72588091338681,-0.0023209294808438736,
804,41.60620377295799,-57.24793507878803,-0.00224713804973278,
805,41.43926013538282,-56.78354025715407,-0.0022100376460432057,
806,41.07950158132348,-56.30918562485608,-0.0022599162879724504,
807,41.01538193856097,-56.06452528966567,-0.0020184156724908945,
808,40.94698324607342,-55.84697226677562,-0.0019029721811934057,
809,40.949620024484894,-55.36677530332258,-0.0017799548203500564,
810,40.95173203207991,-55.16901642549178,-0.001624004909469818,
811,40.81055356725419,-55.03456918600628,-0.0015193192336541502,
812,40.632024818955735,-54.71669663649575,-0.001383772706256349,
813,40.35880732854693,-54.335092274416475,-0.0014369783369685986,
814,40.43392689522998,-54.35796174193628,-0.001395143621715587,
815,40.04770775188906,-54.00090501480602,-0.0013285390139487143,
816,40.19372017152963,-53.838691323371464,-0.0012613156656648547,
817,40.03102096341374,-53.55036081231049,-0.0012326123426565894,
818,40.11242289835657,-53.26329629893443,-0.0013121111357886645,
819,40.26695362473136,-53.04772797795744,-0.0013940566423201592,
820,40.90099091200541,-53.57767745870556,-0.001415563018139262,
821,40.29091680659781,-52.91909848769481,-0.0016183727457751995,
822,40.23342352397452,-53.33906217882716,-0.0017191832428486364,
823,40.359769517536584,-53.43778241581008,-0.0016280585302799184,
824,40.73020301903811,-53.728458184126545,-0.0016068867063510962,
825,40.949311542776314,-53.97060263161876,-0.0016774824347000666,
826,41.28187953397452,-54.40354742591278,-0.00167476311880009,
827,41.05506929979704,-54.63121816570303,-0.0016027325470613291,
828,41.56561811517108,-55.19516167978115,-0.0016330314599244423,
829,41.967924309844626,-55.674705267121325,-0.0016691252286119515,
830,42.08123853854166,-56.274811332698484,-0.0016550059227329998,
831,42.00515858914654,-56.61395642646933,-0.001685345577989947,
832,42.17044310134843,-57.19835499043347,-0.0017982127312757955,
833,42.29933135354661,-57.74086745947009,-0.001797506012221351,
834,42.44602491477082,-58.06747395108425,-0.0017797898574676708,
835,42.66759222558778,-58.81303275253894,-0.0018805792571838789,
836,42.73354373206,-59.337642743272944,-0.0020633386744871936,
837,42.71034896774554,-59.91922859645495,-0.0020793150122575678,
838,42.47759411637391,-60.58215639517747,-0.002140100364607617,
839,42.604152333313195,-60.99819064454154,-0.002132061947372674,
840,42.587522873683405,-61.62544184709104,-0.002143787721150578,
841,42.58181054015678,-62.164604562681355,-0.002243947476759601,
842,42.44050000437186,-62.61047242725427,-0.002139461294743755,
843,42.3891583434151,-63.19503412609551,-0.002111649190116009,
844,42.026128616241635,-63.49841456349891,-0.0020343555078163192,
845,41.83313016563534,-64.02206628722939,-0.0020620029800087086,
846,41.738276360614336,-64.57835383532553,-0.0020737267355685624,
847,41.48688449380184,-64.94540346615382,-0.002075501078584605,
848,41.34677575246632,-65.3705905713047,-0.002025254003521216,
849,41.069332740476945,-65.83500352976554,-0.002108193015572561,
850,40.934205175596716,-65.95627413429354,-0.00213191325458111,
851,40.820027393300144,-66.35516209672389,-0.002038577438285475,
852,40.53159107396742,-66.68350676397931,-0.002042665040980225,
853,40.306748074229176,-66.99847931289786,-0.002024889969454652,
854,40.07092618430067,-67.28908987001566,-0.002034376696351864,
855,39.88215109122511,-67.59515534722436,-0.001968404294089818,
856,39.55281718580355,-67.6034231551586,-0.0019765784462818826,
857,39.34629011898391,-67.61034350234381,-0.001994032228304848,
858,39.32342528830047,-67.6795586284547,-0.0019309707952269457,
859,39.172830168977576,-67.5690935021943,-0.0018777537723610425,
860,38.96787310700823,-67.35606381560358,-0.0018512549885502034,
861,38.85042111624399,-67.36364790771667,-0.0018149908301322798,
862,38.65061813394746,-67.47700551132101,-0.0018196940967241746,
863,38.57871272531588,-67.05190313141577,-0.0018740138648251428,
864,38.459357524140664,-66.86169043881249,-0.0017869764821438457,
865,38.16991231651052,-66.23688099135302,-0.0017289886345043012,
866,38.25532518550451,-65.99802936230503,-0.0017493924682417063,
867,37.9361627161562,-65.45780142076059,-0.001843339064408777,
868,37.90106723456405,-65.16563691042538,-0.00190761986746736,
869,37.70964052967709,-64.87669987062465,-0.0019500900714168941,
870,37.8468599048979,-64.18492181503737,-0.0019433476431367138,
871,37.98824579989849,-63.67177452769648,-0.0020074075183259678,
872,37.850482981268215,-62.88130168544202,-0.0020707845584399635,
873,37.708753271252235,-62.43228312818453,-0.0021588719142896654,
874,37.602906154027636,-61.58580611613695,-0.0021767981012683854,
875,37.36477991035576,-61.05056813378571,-0.0022108025938139112,
876,37.65129903458663,-61.0017466259295,-0.002177205287809599,
877,37.81141092851779,-60.20696013153092,-0.0022879941792041175,
878,37.79100609291114,-59.76318894467561,-0.002341579801264645,
879,37.95346621236011,-59.14420739812295,-0.002393829236395476,
880,38.21030806275863,-58.51230391337489,-0.0024663921106504298,
881,38.2667803354815,-57.983124179440516,-0.002412473611067762,
882,38.4628903304884,-57.56219672289535,-0.002443077053142013,
883,38.34005586934786,-56.95508291732682,-0.0025325613067568413,
884,38.42446328312422,-56.4501402993842,-0.002527290973107585,
885,38.63575436026803,-55.82916945533599,-0.002459834977052596,
886,38.76519614176781,-55.62152140647668,-0.002498497612608571,
887,38.81192295830121,-54.98517198592267,-0.002526470748674456,
888,38.61441842500799,-54.588774463182084,-0.002549376464035183,
889,38.34727962758132,-54.28213814032238,-0.0025557520626519076,
890,38.289573397243025,-53.5928027454091,-0.00250468001530747,
891,38.778360807049054,-53.40006332654428,-0.0024627971114410748,
892,38.48226439298573,-53.180538792352344,-0.002456839824163287,
893,38.52666873858054,-52.76818124595211,-0.002521649958897018,
894,38.740137814620006,-52.034151441214604,-0.002489828129836602,
895,38.76743082398855,-51.70507076029062,-0.002463574935622137,
896,38.81048045260014,-51.19066457598117,-0.0025054981665402682,
897,38.724747767641844,-50.65149004377901,-0.002513836251517002,
898,38.582103102567984,-50.30305007444478,-0.0024938255666775676,
899,38.60221347240325,-49.88162243313882,-0.002557962420108988,
900,38.59162191568983,-49.6815580938152,-0.0025718151633615915,
901,38.5198083202673,-49.37135245606212,-0.002587564396530376,
902,38.57555588949573,-49.340718783239986,-0.00262839900783971,
903,38.37430534039765,-49.12884134010531,-0.0026596400317166952,
904,38.476758864398306,-48.88406720025742,-0.0026601183176069203,
905,38.58111694142884,-48.55449120322834,-0.002702599283162429,
906,38.74781889460564,-48.40819226383982,-0.0025832320508917222,
907,39.11726931482912,-48.271781696705496,-0.002773202566091556,
908,39.01954760858012,-48.212507758053185,-0.0027287505122056436,
909,39.02469040745126,-48.17475893252543,-0.0027311860758761452,
910,39.364384720715364,-48.0523049601823,-0.0028170414022344195,
911,39.647581873347775,-48.01847692504852,-0.0027114997461989737,
912,39.91983083180668,-47.8149875317221,-0.0026818237265002526,
913,40.10600715810976,-47.946858309459834,-0.002657275908564626,
914,40.33378685653474,-47.95124732860575,-0.0026663591612258552,
915,40.45969965742435,-48.01352736157761,-0.002658035061842316,
916,40.862747720756865,-48.16269039244598,-0.002619311361095339,
917,40.95234516430726,-48.21287767559783,-0.002685526723943114,
918,41.33430929068771,-48.30739348446821,-0.002725541117186563,
919,41.530219801201895,-48.306452798523516,-0.0028058919220079704,
920,41.53355483278887,-48.487669591025636,-0.0027121978060334626,
921,41.5638413807199,-48.719961254811665,-0.002840546754403016,
922,41.658292398222265,-48.863080018505734,-0.002811670097023339,
923,41.739975883146236,-49.00210058107233,-0.0027968375566892905,
924,41.8029781299732,-49.11393455211638,-0.002779962987007095,
925,41.84077355418851,-49.296542549496465,-0.002867121823738127,
926,41.931095572383505,-49.53732586590404,-0.00288912691360783,
927,41.88905312619142,-49.567894043297365,-0.002894269362201839,
928,41.88157974432678,-49.45974375337485,-0.0029595546116998094,
