k,dx,dy,da,
902,0.40719023477184635,-7.818979703088139,0.00027696038119271425,
903,0.5894931825515712,-7.780757964093908,0.00029860342744635624,
904,0.4718724222227877,-7.7756007684925805,0.00028976778909849555,
905,0.3560702533953801,-7.852765876849787,0.0003219017608500261,
906,0.18347077824591906,-7.749957455398459,0.00019622714644273618,
907,-0.1801889315283418,-7.640770183177317,0.00037417056191398545,
908,-0.07989993401957207,-7.460248437015174,0.000319450443812294,
909,-0.08239533298836932,-7.264495828216759,0.0003118617169509219,
910,-0.4089441994751297,-7.156904481956374,0.00038533138438938495,
911,-0.6705883125567595,-6.96679834350617,0.00027107650717648037,
912,-0.9134755461621467,-6.946990617691959,0.0002338828516554631,
913,-1.0654073351117148,-6.60288152818665,0.00020281600852817185,
914,-1.2529152745034935,-6.393002396736044,0.00020530037508696307,
915,-1.335889842971227,-6.133571179682157,0.00019084211956571897,
916,-1.684784463920927,-5.798041113901675,0.00014738124654296034,
917,-1.7191222028814792,-5.568852976257638,0.00020694487073218788,
918,-2.0356528270646663,-5.303854531889215,0.00023926840215446245,
919,-2.1620671827936917,-5.139592123351484,0.00030966569695966683,
920,-2.097965996118951,-4.80396020023413,0.00020924580218192965,
921,-2.0619759937570095,-4.429296405100445,0.00032708128283729255,
922,-2.089273080595312,-4.152697569384891,0.0002889179424048374,
923,-2.1033486858806114,-3.8886846362128296,0.000265549830674438,
924,-2.098888011564995,-3.6592321043777574,0.00024093108095367107,
925,-2.070143671376009,-3.368355369204707,0.00031787261054924036,
926,-2.093185873897177,-3.0301713875139313,0.00032929321935843857,
927,-1.9872663219922018,-2.906188903479979,0.0003240206876005225,
928,-1.9181398029205283,-2.920467123089992,0.0003771822126527923,
929,-1.8638327235583887,-2.5279904119260053,0.00045824687329132797,
930,-1.8527143830356678,-2.4746135077757643,0.0003342476947665665,
931,-1.7589888145225245,-2.128914803436821,0.0004486639305037463,
932,-1.6529991702689628,-2.0690574058363467,0.0003849965532446188,
933,-1.4878484029296786,-1.8875089167752108,0.00047216042193791007,
934,-1.4307912540276178,-1.7040696083897444,0.0003600473599330227,
935,-1.45609154349561,-1.616860575228813,0.00037354502663464574,
936,-1.213012052476742,-1.210257441755985,0.0004210939661299525,
937,-1.2140413134832002,-1.3354701600116385,0.0003634646790239746,
938,-1.115596867715098,-1.2936253888058502,0.00029108419231332503,
939,-1.0556485765508938,-1.0508442244153855,0.0004166610585278276,
940,-0.97705188643544,-1.087270179577807,0.00039774369893331215,
941,-0.9241645810517554,-1.1275791068932435,0.00031622579202927187,
942,-0.78401904266223,-0.6618297574201506,0.00037682878843344446,
943,-0.8206805345794805,-0.6820891931548587,0.00033248541435737,
944,-1.096244515040432,-0.3297070776032811,0.0003536967620216382,
945,-1.064193555598301,-0.13185957931955983,0.0002998007560389795,
946,-1.096793449396145,-0.01206433404316698,0.000449676733065351,
947,-1.180172591730937,0.11179502926331253,0.0004994663986952821,
948,-1.0989862749197812,0.13159705555869294,0.0005936768305830654,
949,-1.2047936759512794,0.18703764430068048,0.000680216221524239,
950,-1.4999337466594937,0.5373157871787058,0.0006647165498847051,
951,-1.557080442085578,0.8478813826176363,0.0007373847772418861,
952,-1.6599383422072194,1.1543129934096399,0.0007132540136891284,
953,-1.7255052910399797,1.2868916829899035,0.0008610749300460244,
954,-1.76825763619145,1.5894512109610304,0.0008889553921395867,
955,-1.6749349053047027,1.828433316777847,0.0009831887331883532,
956,-1.9113905983759665,1.9592122410311958,0.0009571170915543591,
957,-2.159564878879543,2.109891340797759,0.0009792722517952,
958,-2.0566134011810036,2.026804739662218,0.0010084430900711774,
959,-1.9547998384226517,1.9531180788302578,0.0010851046796673145,
960,-2.03576909932098,2.0610669990939385,0.0011521982621605763,
961,-1.9964153594360425,2.1381967515376914,0.00125591804076851,
962,-2.043218235994452,2.063618361496232,0.0014183470566986947,
963,-2.269896714455996,2.2981380778943716,0.0014540456692584934,
964,-2.226329074642308,1.8935095023103585,0.0015097252935450294,
965,-2.1468945752810953,1.4623062133990885,0.001488850175757792,
966,-2.198937584937042,1.4527335404344797,0.001474230874857185,
967,-2.1686372975981243,1.375124559207066,0.0015104921482004506,
968,-2.173437565416677,1.1080327451229195,0.0014797410400332334,
969,-2.5015127254092917,0.8690725803973933,0.0015455997668361674,
970,-2.4096849134327556,0.4185989649958728,0.0015118275081070325,
971,-2.442144912113008,0.02433642610454001,0.0014932046929780418,
972,-2.4253221428577802,-0.4982103794480608,0.0016729481645897581,
973,-2.3524104642678196,-0.7951741273671118,0.001683263962195058,
974,-2.2932808381890837,-1.3445179439295458,0.00164747009805388,
975,-1.9525417411680976,-1.6376900569447912,0.0015963237448348225,
976,-1.7770663246579375,-1.871807217580681,0.0015485836909779555,
977,-1.7801667762693043,-2.138006283089254,0.0016072845966843422,
978,-1.8554800568468863,-2.7285066742263666,0.001586370662511721,
979,-1.6478726152656762,-3.036216188741328,0.0016187690559953706,
980,-1.314577715535826,-3.471950637690057,0.001699993979578861,
981,-1.1901832976164286,-3.47616920562875,0.0016557431083396622,
982,-1.0171907607851125,-3.8339949419180854,0.0016438152826131792,
983,-0.977018556023701,-4.031816447369231,0.001667341553619495,
984,-0.6054041121691256,-4.182730591650056,0.001492347040608846,
985,-0.3236814901091378,-4.282361995495137,0.00150868638996477,
986,-0.06287689040019728,-4.301904589374139,0.0013850430926786823,
987,0.09144023319386463,-4.375726430565052,0.0013529214057997237,
988,0.21311510604676442,-4.479254772089554,0.0014153162225354924,
989,0.6121840387900903,-4.082808523922566,0.0013143570982477532,
990,0.7863050634225957,-3.8295562350815047,0.0012268544806770193,
991,0.9561856496479066,-3.5461702015957854,0.0012142512958583677,
992,1.082878270459986,-3.3511915947561874,0.001224759104599617,
993,1.2064544102883588,-3.156071613392051,0.0011816648354402142,
994,1.4315544190771305,-2.9239927435566315,0.0011413375806139997,
995,1.5895322887667263,-2.6890862071347286,0.0011430525383349464,
996,1.8833524401747255,-2.1991876331795694,0.0010361026133105713,
997,2.1212491330499788,-1.6865867434130024,0.0010042799442986014,
998,2.0761377919653228,-1.5285343957992623,0.0008203373959360461,
999,2.032131589257851,-1.1673664858025035,0.0007099182986193449,
1000,2.1581943602305316,-0.7563910559643219,0.0006127863150708858,
1001,2.0939021428169653,-0.4617939064950676,0.0005941154191127134,
1002,2.1612989686539663,-0.3632651416150878,0.00048071762039286325,
1003,2.1427308307376265,-0.3217387691307465,0.0004281880090403001,
1004,2.0407550096307574,0.1467059619564708,0.00033353028202488377,
1005,1.78582792220368,0.3325725767463368,0.0002287245996700103,
1006,1.9140661947892923,0.3198566487137242,0.00021259144189579582,
1007,1.7824337645746837,0.06874596229646812,5.870181791133543e-05,
1008,1.7566398111388395,0.04713240398907459,-3.5185863058020093e-05,
1009,1.6443518196957214,-0.059934561485100346,-5.402401332997922e-05,
1010,1.3515650693705723,0.10683954849962873,-0.00016440083797404203,
1011,1.559887347055735,-0.07198038337897117,-0.00017951385414101146,
1012,1.3318826360516667,-0.08935395276188984,-0.0002114961500215562,
1013,1.0952579458227945,-0.32820736761629377,-0.0004113055582102426,
1014,0.948814623249568,-0.6212938582962337,-0.0004942012674010177,
1015,0.7065650655844209,-0.9897455700176607,-0.0005139443269838971,
1016,0.5916596869501376,-1.1972115000960244,-0.0005808546714048402,
1017,0.30133460310034366,-1.3711009522667084,-0.0006264348086328156,
1018,0.22913332981460854,-1.7885697118371837,-0.0007066459910610653,
1019,-0.0413278513654447,-2.049784069963856,-0.000790642765469282,
1020,-0.17358385903730067,-2.382378054594149,-0.0008221311182878095,
1021,-0.24760291564543735,-2.6583871323306454,-0.0008401125428000233,
1022,-0.38001003174585435,-2.655700292407296,-0.0008540903230866747,
1023,-0.674835618076159,-2.8236010991942564,-0.0008715192322930505,
1024,-0.7915691690523872,-3.16708722206495,-0.0008919835532772741,
1025,-0.98691589399224,-3.7578386513995596,-0.0008743895604020726,
1026,-0.9476342058860538,-3.7045240133265906,-0.0008120500096249327,
1027,-0.9794043419678999,-3.977303574230312,-0.0008397727530280322,
1028,-0.9419666631288024,-3.9192651379480097,-0.0007810867631609106,
1029,-1.0930854490894788,-3.9613770907782992,-0.001019867635463188,
1030,-1.242367725044133,-4.090655831614463,-0.0009539447792514333,
1031,-1.1709485439358005,-3.853100762795947,-0.0010991755033497343,
1032,-0.8932058760942851,-4.131367756743209,-0.0011568058947280268,
1033,-1.0013739771977228,-4.08936876087769,-0.0011131134905931982,
1034,-0.9950702493330539,-4.090840207126398,-0.001179866380038612,
1035,-0.9255138911604988,-4.03532794548093,-0.0011423052858905531,
1036,-0.7957617674892603,-4.084409731520864,-0.0010148837582435212,
1037,-0.7196512456359798,-4.172048652985744,-0.0010009867620145176,
1038,-0.5725477018665757,-3.7590137485346347,-0.0010184364961157225,
1039,-0.26199692110228767,-3.835159384374357,-0.0009062368430746998,
1040,-0.25571204688059623,-3.8401194621040773,-0.000921868066995072,
1041,-0.24571202420494132,-3.755055791108987,-0.000979128052959576,
1042,0.03943030188560215,-3.8359057104138117,-0.0010606083722973637,
1043,0.2522851161942512,-3.6107149572560857,-0.0009942606590657844,
1044,0.5351617975884011,-3.7958039538655086,-0.0010194270391490302,
1045,0.46952463049831294,-3.4506432845400923,-0.0009452135451109593,
1046,0.6422617806484396,-3.4854123736246905,-0.0009580251142256835,
1047,0.7439656999396149,-3.301637148544522,-0.0009649376200782517,
1048,1.0420995635062482,-3.488950046909828,-0.0009360455803593438,
1049,1.2759366454402965,-3.4997674060838975,-0.0009697439086457523,
1050,1.482113840908923,-3.715068221705401,-0.000968909937789115,
1051,1.7472627121355586,-3.640170129491821,-0.001020696361274896,
1052,1.9356536500714014,-3.541399459384735,-0.001171917070288081,
1053,2.1674070563790337,-3.5446465574465833,-0.0012307035280856365,
1054,2.507871856940369,-3.6785888577055488,-0.0012495680505729433,
1055,2.4053110716814317,-3.6553632258674824,-0.0012662709972413393,
1056,2.689920053930159,-3.8739790180019256,-0.0012139561348144326,
1057,2.8870864258422415,-4.337028540962514,-0.0012820988218979045,
1058,3.313095674653681,-4.375387648308113,-0.001247824231513222,
1059,3.717681323094972,-4.729290268242707,-0.0011522682205726085,
1060,4.067973163432278,-4.759858734770496,-0.0011883915116009296,
1061,4.566247903396452,-4.8193289836651445,-0.0011264015908042922,
1062,4.514036613393124,-4.585583860196728,-0.001067337037048296,
1063,5.055714042196065,-5.115800588179546,-0.001015134218305389,
1064,5.322971289751358,-5.37313338457421,-0.0009475625282478863,
1065,5.97474308918386,-5.309443032047042,-0.0008757973862951766,
1066,6.341976294664988,-5.199730778161928,-0.0008039539303223626,
1067,6.731860445888543,-5.363728575070795,-0.0007138241759868649,
1068,7.204591891355811,-5.511431720040839,-0.0006765486646732421,
1069,7.836173485165688,-5.884977226235932,-0.0005626345996225146,
1070,8.459495680205585,-5.978492492634501,-0.0004665008935417587,
1071,8.571884701002087,-5.9846174350570465,-0.00048217929576018816,
1072,8.845534673884007,-6.098084297533276,-0.0004582058874514198,
1073,9.149481132637508,-6.181887255991647,-0.0003665497891121479,
1074,9.647792340283878,-6.145713687616535,-0.0002982587875531395,
1075,9.931368860315285,-6.423082526497566,-9.719076289726016e-05,
1076,10.288142214318547,-6.594271796124737,9.472678821614757e-06,
1077,10.634294568138781,-6.733719917632314,0.00010236617401009843,
1078,10.61996541584718,-6.891537552978363,0.0002873096605917765,
1079,11.03410063239972,-7.083356443117836,0.0003369625511837576,
1080,11.221346876357355,-6.943044689396338,0.00047717377833372083,
1081,11.533966669120066,-7.19499990459925,0.00066512569640414,
1082,11.600881951369228,-7.244702471017241,0.0007428571386760598,
1083,11.632213095211466,-7.221419361279381,0.0006867030815406452,
1084,11.668667188785221,-7.368224337885124,0.0008093555232656091,
1085,11.773096055944833,-7.453979237572852,0.0009003373384840266,
1086,11.935437070675118,-7.482809580879767,0.0009913793090915888,
1087,11.963659337411439,-7.081255060343814,0.0009437360892684162,
1088,11.966203245274258,-7.407166319006993,0.0010067125233035393,
1089,12.030987286304377,-7.561160834471082,0.000936889970018063,
1090,12.418941954389183,-7.305526085157034,0.0009487261648787578,
1091,12.572613548266474,-7.04692621884616,0.0009900078596650373,
1092,12.66417289064831,-6.702520719477274,0.0009280660604339573,
1093,12.611543392497001,-6.3087085343102665,0.0007703285798082438,
1094,12.766303559976016,-6.246245157394338,0.0007434732042561855,
1095,12.852408402328571,-5.889635273141852,0.0007438741388547093,
1096,12.962493880032657,-5.531811056354986,0.0005952218559783567,
1097,12.932574468834709,-5.123790504581514,0.000745658535519814,
1098,12.96473215571132,-4.700431603536984,0.0007117302582113185,
1099,12.942039901964934,-4.12019184548592,0.0007597895826205302,
1100,12.837306039998111,-3.619396960269306,0.0007309257975937119,
1101,13.193153130788126,-3.0383134844894997,0.000857595352043005,
1102,13.45615747282329,-2.650382133897075,0.0008379878984209549,
1103,13.542903713021976,-2.064832591838808,0.0008088011127449493,
1104,13.663912707624931,-1.2882279475503964,0.0006845300514039462,
1105,13.590171567032629,-0.7031353283261268,0.0005930096273219412,
1106,13.562542059568795,-0.040316171784965604,0.0007239379327073124,
1107,13.523398322075629,0.5011482942333032,0.0006490962863316234,
1108,13.448510405144274,1.107949326069658,0.000726351166704501,
1109,13.514839974390993,1.6500073665441093,0.0008365605175216307,
1110,13.279175868919548,2.1745273980712625,0.0009168133467930993,
1111,13.131337857378634,2.8228455425854975,0.000969994698307098,
1112,12.808923618951061,3.565224660808994,0.0010253556864926391,
1113,12.432380599220524,4.104876042033801,0.0012802688914452702,
1114,12.090187294375246,4.812654519965406,0.0012259211625668537,
1115,11.646634220415518,5.11224343692664,0.0013702478726076665,
1116,11.318016939600202,5.545713413981048,0.0013764453537895762,
1117,10.97102092048387,6.042188886740831,0.0015468663006678396,
1118,10.63719731508638,6.677477233916065,0.0016427167364123025,
1119,9.98125790312148,7.317465692912023,0.0016486825983385257,
1120,9.64732474507424,7.639652222495236,0.0017934859389299963,
1121,9.116808682818151,8.040929424249626,0.001828311356577377,
1122,8.672863027124855,8.449584507027858,0.001902470562591344,
1123,8.151279751040438,8.656195491786178,0.0020105533039479406,
1124,7.855437857594447,9.131068045283186,0.0022252562730787386,
1125,7.3075992996649095,9.413417157496376,0.002233056695424028,
1126,6.706246426336731,9.825413149229973,0.0022559973147819297,
1127,6.149245180587313,9.959586279642231,0.002370849375612448,
1128,5.901273727996321,10.264644441827294,0.0022661136889854973,
1129,5.704147480427263,10.584082907071561,0.002290929416866601,
1130,5.159751834349835,10.770807380310579,0.002257906425322743,
1131,4.735874014182274,10.758698238711396,0.0022410372478408273,
1132,4.387190970310236,11.14355858492626,0.0023004046286218376,
1133,4.319433752298899,11.077406317479152,0.0024722423915194518,
1134,3.9953735725529906,11.271439256022092,0.00253770454522499,
1135,3.8487346769928195,11.366516093457662,0.002559669457772272,
1136,3.4894825697839256,11.46529574526295,0.0025142363590893325,
1137,3.1778140525407412,11.624667061805503,0.0025438358401335317,
1138,3.1590260938528445,11.509619252522675,0.0026502817014336377,
1139,2.658096187897753,11.446645640584606,0.002738674541433712,
1140,2.5573869992743283,11.56493593109537,0.002684150760710621,
1141,2.429509790069867,11.247262313190689,0.0027830359138405446,
1142,2.276177286945652,11.283359162104126,0.002906655949972966,
1143,2.0275964489903036,11.21552810964426,0.002930524661477373,
1144,1.660844216483511,10.743795384969076,0.0029716622280643364,
1145,1.2200264807042114,10.419285038250202,0.0028639053459888052,
1146,1.158758855743823,10.358456597143594,0.0028537080352937626,
1147,1.1517104332886934,10.199213621376984,0.002907182172209222,
1148,0.9780312463998957,9.616962600710153,0.0028446792160654547,
1149,0.8607078088228874,9.241214459435298,0.0028343694961080503,
1150,0.7274321404880091,9.018858825084372,0.002794722046335277,
1151,0.5275724727032358,8.591388471451559,0.002681932668465614,
1152,0.5085711411148193,8.138255720090157,0.0026032473013634146,
1153,0.5083852608978194,7.913759749429097,0.002492452062630681,
1154,0.3905447409564182,7.481219608738471,0.0024180558557508735,
1155,0.2301810681580001,6.960327491326048,0.002409575815329388,
1156,-0.08376890374169044,6.294831346057194,0.002286936946846242,
1157,-0.2945457283150823,5.814956743509818,0.002204742568345089,
1158,-0.35469375260353786,5.460457984502163,0.002139081114632263,
1159,-0.25554952757587657,5.125800039434594,0.002084553560583794,
1160,-0.3471555528981085,4.554715481438919,0.001980523909985916,
1161,-0.5449678825295301,4.068150316693682,0.0018598280989817959,
1162,-0.8278696626280606,3.705891318723509,0.0018820604132130866,
1163,-1.067073897921322,3.4298400127714928,0.0018680742210974346,
1164,-1.0306936910902458,2.9316645842273488,0.0018388978541927312,
1165,-0.9788369107603501,2.4198731987809055,0.0016497660148456876,
1166,-1.0887994742949907,2.5960104543470877,0.0015330463048252325,
1167,-1.362355073238568,2.1180985401395205,0.001387768631030099,
1168,-1.7462561956878204,2.0844580742715877,0.001334867047010059,
1169,-1.6597376839363633,1.7604940887302192,0.0012930306037280976,
1170,-1.6586116777808328,1.5653761520212441,0.0011531487040852741,
1171,-1.685576043178969,1.0394759663897304,0.0010462727117981022,
1172,-1.8965970719979808,0.7605017792945006,0.0009924203209741404,
1173,-2.030838187001649,0.5770885963020831,0.0008580735615226799,
1174,-2.05584375388775,0.39378574330557115,0.0008050370725608842,
1175,-2.118260619557656,0.24217673679164164,0.0006829462366711933,
1176,-2.0945747554905907,0.062402439602948334,0.0005348838435496762,
1177,-2.1542756679627324,-0.2785863347672759,0.00037626540507795445,
1178,-2.3711117765839234,-0.5648030184317889,0.00014321970284377449,
1179,-2.1901875933958976,-0.832286615400669,-3.6082575544811243e-05,
1180,-2.382412820634137,-1.1825372923957715,-0.00021665863363550843,
1181,-2.4411119744318093,-1.663250183516098,-0.00040621383649210724,
1182,-2.4828867668724293,-1.995704375806362,-0.0005527530661016411,
1183,-2.3950191485150683,-2.358856318351684,-0.000751800392868724,
1184,-2.531328511025386,-2.6322634565058607,-0.0009385045542526019,
1185,-2.6416162244596,-3.5251624671498334,-0.0010698403205783198,
1186,-2.6325279937538397,-4.007798837052974,-0.0013251503779404608,
1187,-2.7151916084746155,-4.581525514638926,-0.0012605696205648994,
1188,-2.337084420150564,-4.88891726105458,-0.0014147506483147276,
1189,-2.088424599433761,-5.4574320143160975,-0.0015268922202090508,
1190,-2.306720800343591,-5.8611557023618275,-0.0017264320354665732,
1191,-2.2482737425210786,-6.203681935691961,-0.0017547097649672251,
1192,-2.0805843325084936,-6.8979473031524705,-0.0017821687111717749,
1193,-1.6817465984871092,-7.075373913241478,-0.001806586750409696,
1194,-1.4562039083443565,-7.436046103257787,-0.0018806334004430715,
1195,-1.3747656787531426,-7.6781801229372135,-0.0019337975984789315,
1196,-1.039548339764142,-8.057565418935411,-0.001966292766085123,
1197,-0.5046820913095722,-8.404177521693398,-0.00210201303738939,
1198,-0.3367370708036823,-8.494775749430524,-0.0022003572161763147,
1199,0.08376167534652978,-8.617843825739037,-0.0023032508747486344,
1200,0.45397769229200335,-8.629705202903587,-0.002381192497810075,
1201,0.8146087325466169,-8.745015971332876,-0.0023527269661497542,
1202,1.3014182680160786,-8.560830929940295,-0.0024381542475961047,
1203,1.5968096064185673,-8.603477768239145,-0.0025129557417393217,
1204,1.901617596819488,-8.316217120456727,-0.0025498953419223888,
1205,2.180660506938521,-8.145776569180775,-0.0025002408259606366,
1206,2.5700046209450758,-7.956546475004636,-0.002539388349064786,
1207,2.9008716937636283,-7.809759731692083,-0.0025793930618703623,
1208,2.8995514604646058,-7.531284777396067,-0.002497050093441788,
1209,2.988632349506867,-7.326281487792244,-0.002356373721888073,
1210,3.254708642037162,-7.1130380773605,-0.002273807176913909,
1211,3.4195508085802864,-6.402942598099308,-0.0022145296714736404,
1212,3.751930224628012,-6.202076093311476,-0.002015578116941772,
1213,3.4889078140361445,-5.7777903838190525,-0.001991081975667077,
1214,3.287919262904742,-5.09669022390036,-0.001874091573167403,
1215,3.1359595444814605,-4.858607378611339,-0.0017237449817745056,
1216,3.1198612729966246,-4.306554950161036,-0.001620724251068348,
1217,3.1527648008452207,-3.796356162996645,-0.0014616383908351016,
1218,2.8400877607725317,-3.2439534256433973,-0.0013518523453139699,
1219,2.6706790434408436,-2.7557161916921373,-0.0012450735066225835,
1220,2.384613753335758,-2.6330785252783073,-0.0009925052806531217,
1221,1.9638066284933693,-1.7476272847295107,-0.0008630307520240176,
1222,1.5381679871981557,-1.3534802095838145,-0.0007036906182750109,
1223,1.119493383360993,-0.8220866249911225,-0.0004555396498479216,
1224,0.880114455164815,-0.11581306170489825,-0.0002697188597970473,
1225,0.668948836191884,0.5369193168915061,2.284391091266977e-06,
1226,0.15385583604740916,0.834322413639697,7.643721431401657e-05,
1227,-0.0025711679288988876,1.3740887589176083,0.00016119615841635702,
1228,-0.4026716229068761,1.933815269024585,0.0003600340519416016,
1229,-0.8096873153201827,2.5112091304348922,0.0005539026452125052,
1230,-1.0442418249776395,2.838756084760746,0.0006783032889860771,
1231,-1.6774581262513664,3.097218278128132,0.0008014574698200399,
1232,-2.0927885455995323,3.5655793335808994,0.0008455452826053259,
1233,-2.4818180975603745,4.200013037522069,0.000993567808695698,
1234,-2.874177036947625,4.291257711035023,0.0010575401084331366,
1235,-3.219970719910929,5.20779167640849,0.0010130344747585748,
1236,-3.2870032795068482,5.9425683374493445,0.0010710121970552398,
1237,-3.671645485283822,6.343234960270742,0.0011328866524716657,
1238,-4.104207930428025,6.92020820515345,0.0011902640821233991,
1239,-4.189458263676833,7.144466835521371,0.0012651984200111504,
1240,-4.417122714977658,7.650421020485517,0.001384001150453883,
1241,-4.406699858507967,8.390718223530506,0.001369309380511186,
1242,-4.476449040771627,8.871418886020003,0.001341516759695724,
1243,-4.750627949481416,9.589044931499153,0.001349191374087913,
1244,-4.726025261252193,10.238594526422489,0.001392553994232458,
1245,-4.824675741648768,10.654543648289277,0.0014475685047758112,
1246,-4.875887654588585,11.188288374073828,0.0013331854483845523,
1247,-4.782601714563519,11.620439726945186,0.001371931588955197,
1248,-4.785192822548442,12.207551963492442,0.0013462203768802774,
1249,-4.699854886387946,12.411207173003667,0.0014497076578026125,
1250,-4.869828188448373,12.940391815662863,0.0015027496880972956,
1251,-5.141283841710596,13.300139394024015,0.0013736178686956715,
1252,-4.81033970369425,13.601409214400519,0.0014955591368223334,
1253,-4.61194201132863,13.726144628170971,0.0014727167408761753,
1254,-4.5756714494544966,14.193802163093864,0.0013960765816367036,
1255,-4.590101129315858,14.426294266982339,0.0012946811718587917,
1256,-4.4476031713955315,14.509284505651564,0.0012436781073312825,
1257,-4.135031010964077,14.784139115322006,0.0011732284955865459,
1258,-4.18562806198144,14.731762682421092,0.0011222124279052711,
1259,-3.863347779923135,14.811270956864732,0.0010376479132047992,
1260,-3.755059298035743,14.823743511943562,0.000980648910559375,
1261,-3.6716224944028717,14.729712948154258,0.0009454440513150912,
1262,-3.501187328143157,14.580937998660318,0.0008983360080086818,
1263,-3.3469444854867128,14.483591513691437,0.0007758245931375873,
1264,-3.2396205095008774,14.186409159589786,0.0007876285439204541,
1265,-3.1196100346766364,13.900988380341573,0.0007939999685543844,
1266,-3.057447036616388,13.581941163861813,0.0005574607674504045,
1267,-2.9257878553943826,13.202463754096925,0.0006897746878523608,
1268,-2.7234410657862114,12.739796337405224,0.000615994298438411,
1269,-2.6301291210754805,12.276612882216355,0.0005528245861778393,
1270,-2.5875956042731723,11.836269937053501,0.0005141064713776386,
1271,-2.4257287024289518,11.401314928514438,0.00044753521806181924,
1272,-2.301233722434997,11.219105119419794,0.00041990933328153214,
1273,-2.2426539076027225,10.830375236484187,0.00030389600463190045,
1274,-2.1235374275229333,10.099836154856845,0.0003157273422596165,
1275,-1.9402633472809612,9.411501388176362,0.00022713688379936113,
1276,-1.8633693766534094,8.846653975794737,0.00010002286116466905,
1277,-1.6934111850165081,8.25312798110562,6.803912407532878e-05,
1278,-1.461869352198221,7.852494433049628,-8.892727892344156e-05,
1279,-1.400249254634982,7.2423951137459,-0.0001899893347207006,
1280,-1.1851461307755642,6.712010732306354,-0.0002951212176021461,
1281,-0.8896807892189713,6.172296142801827,-0.00035777573584620543,
1282,-0.8679022113159149,5.42480931941131,-0.0004476907257596856,
1283,-0.4582483197991074,4.869984428662775,-0.0005313358367601819,
1284,-0.2353604068836681,4.430049028192883,-0.0006846026383846501,
1285,-0.05687561348522152,3.999735831181539,-0.000788657401089206,
1286,0.20365124010915636,3.5715052319742853,-0.000908203611400784,
1287,0.4867763506848952,3.1204513255848383,-0.0009694782544877236,
1288,0.5990395478515609,2.671503626494058,-0.0010454318948105402,
1289,0.7241623728792881,2.244515276010304,-0.0011485207668156536,
1290,1.183792219082953,1.8024358834387897,-0.0011844680109908213,
1291,1.2779319281151444,1.2498442110515597,-0.0011549701567487216,
1292,1.5444458434420234,0.981347285076545,-0.0011170411375339348,
1293,1.8117466687347523,0.4531264617513955,-0.0012343440457256811,
1294,1.8457156504464614,-0.023050387915347414,-0.0012914969630944207,
1295,2.2753806893155186,-0.2586751498586608,-0.0013391703304201624,
1296,2.3318500656498315,-0.8857578224086353,-0.0014363035834756323,
1297,2.459758419137028,-1.1862421544322714,-0.0013500955876282871,
1298,2.6485213071734073,-1.6047959205931832,-0.0015037304437408834,
1299,2.8008523124106297,-2.0959260905989083,-0.00158512617152069,
1300,2.9464048212024636,-2.529162601580069,-0.0016580894590692823,
1301,3.0303951946630576,-2.9573150294831905,-0.0016078940633350788,
1302,3.223306776167025,-3.1223942383038406,-0.0015743299977717387,
1303,3.2532946219672603,-3.818427969710143,-0.0015626185231086545,
1304,3.2605223001127506,-4.026976922469778,-0.0016758037963919966,
1305,3.3342688117827173,-4.634534725113063,-0.0015447928070403648,
1306,3.421288353687764,-5.043868474939956,-0.0015265600539569385,
1307,3.640188409910788,-5.370284982331164,-0.0014909914861386377,
1308,3.652493378746623,-5.621554204507667,-0.0014229363110774594,
1309,3.7561720470156033,-6.079361057311104,-0.0013338927682197419,
1310,3.8230784737628483,-6.156388370169232,-0.0012694038245805,
1311,3.8598293813591606,-6.206018166596849,-0.0012055037844502115,
1312,3.9282666326258315,-6.272163049347775,-0.0011344743050245645,
1313,4.028023948597957,-6.369594278897779,-0.00104133794475815,
1314,4.079184308569243,-6.6054683353532155,-0.000939959643621177,
1315,4.048456051141004,-6.859804818865122,-0.0008844352747651102,
1316,4.2634041870009085,-6.661381393126398,-0.0007096524626532723,
1317,4.187258269315537,-6.566233417667753,-0.0005426722309937711,
1318,4.400703408878181,-6.335450638103971,-0.0004192054909939874,
1319,4.549319129335359,-6.159658371021614,-0.00028274830422696066,
1320,4.722918386368235,-5.872312830626633,-0.00010921347767928018,
1321,4.804747210184043,-5.712228149804922,-7.629265716038464e-05,
