k,Xx,Xy,Xa,
929,40.27313232421875,-50.985923767089844,-0.0026600612327456474,
930,40.345909118652344,-50.93159484863281,-0.0026724073104560375,
931,40.41387176513672,-50.891780853271484,-0.0026898528449237347,
932,40.47654342651367,-50.853416442871094,-0.002704289276152849,
933,40.53133773803711,-50.822025299072266,-0.002722573932260275,
934,40.583248138427734,-50.797637939453125,-0.0027356569189578295,
935,40.636043548583984,-50.77586364746094,-0.002749283565208316,
936,40.67759323120117,-50.77113723754883,-0.0027649877592921257,
937,40.719078063964844,-50.75925827026367,-0.0027779932133853436,
938,40.756004333496094,-50.74790954589844,-0.0027876703534275293,
939,40.79017639160156,-50.74620819091797,-0.002803007373586297,
940,40.82078552246094,-50.741455078125,-0.002817404456436634,
941,40.84904098510742,-50.733558654785156,-0.0028280478436499834,
942,40.871028900146484,-50.74546813964844,-0.0028414083644747734,
943,40.894813537597656,-50.755008697509766,-0.002852710895240307,
944,40.9311637878418,-50.77909469604492,-0.0028649447485804558,
945,40.96601486206055,-50.81060028076172,-0.002874705707654357,
946,41.00231170654297,-50.84595489501953,-0.0028912329580634832,
947,41.04233169555664,-50.885337829589844,-0.002909919014200568,
948,41.078590393066406,-50.924049377441406,-0.0029327464289963245,
949,41.119590759277344,-50.9637565612793,-0.0029593200888484716,
950,41.173824310302734,-51.01781463623047,-0.0029849873390048742,
951,41.230377197265625,-51.08429718017578,-0.0030137496069073677,
952,41.29129409790039,-51.162906646728516,-0.0030411998741328716,
953,41.35483932495117,-51.245689392089844,-0.0030751312151551247,
954,41.41996383666992,-51.340328216552734,-0.003110048361122608,
955,41.48051071166992,-51.4438591003418,-0.003148945514112711,
956,41.55144500732422,-51.55134201049805,-0.0031863453332334757,
957,41.6331787109375,-51.66368103027344,-0.003224455751478672,
958,41.709720611572266,-51.77031707763672,-0.0032635938841849566,
959,41.78120422363281,-51.87181091308594,-0.0033059013076126575,
960,41.8559684753418,-51.97648620605469,-0.003350915154442191,
961,41.92854690551758,-52.08296203613281,-0.0034002659376710653,
962,42.002872467041016,-52.184417724609375,-0.0034565625246614218,
963,42.087059020996094,-52.2949333190918,-0.003514003474265337,
964,42.16878890991211,-52.385562896728516,-0.003573491470888257,
965,42.246482849121094,-52.455406188964844,-0.0036315566394478083,
966,42.326148986816406,-52.5238151550293,-0.003688514232635498,
967,42.404052734375,-52.5877685546875,-0.003746691159904003,
968,42.4818115234375,-52.638790130615234,-0.003803057363256812,
969,42.57405090332031,-52.67833709716797,-0.003862014040350914,
970,42.66162109375,-52.697025299072266,-0.0039190384559333324,
971,42.75021743774414,-52.697669982910156,-0.003974852617830038,
972,42.837608337402344,-52.67470932006836,-0.0040384456515312195,
973,42.921295166015625,-52.63863754272461,-0.004102075006812811,
974,43.001956939697266,-52.57820510864258,-0.004163670353591442,
975,43.066917419433594,-52.505279541015625,-0.004222576506435871,
976,43.12385177612305,-52.422664642333984,-0.004278993234038353,
977,43.18093490600586,-52.329002380371094,-0.004337771330028772,
978,43.24142837524414,-52.20975112915039,-0.0043952930718660355,
979,43.292503356933594,-52.077980041503906,-0.004453992936760187,
980,43.3286018371582,-51.928016662597656,-0.004516070708632469,
981,43.359352111816406,-51.779541015625,-0.004575823433697224,
982,43.38261413574219,-51.61650848388672,-0.004634751472622156,
983,43.40447235107422,-51.4462776184082,-0.004694475792348385,
984,43.40995788574219,-51.2710075378418,-0.004746024962514639,
985,43.40332794189453,-51.09302520751953,-0.00479815574362874,
986,43.385658264160156,-50.915924072265625,-0.0048445407301187515,
987,43.36187744140625,-50.737186431884766,-0.004889392759650946,
988,43.33351135253906,-50.55543899536133,-0.0049370042979717255,
989,43.28805923461914,-50.39325714111328,-0.004979961551725864,
990,43.23586654663086,-50.243873596191406,-0.005018934141844511,
991,43.17717742919922,-50.10844421386719,-0.005057357717305422,
992,43.11398696899414,-49.982765197753906,-0.005096282344311476,
993,43.04645538330078,-49.8666877746582,-0.005133279133588076,
994,42.97001266479492,-49.76173400878906,-0.00516849709674716,
995,42.88776397705078,-49.667877197265625,-0.005203857086598873,
996,42.793601989746094,-49.59647750854492,-0.005234444979578257,
997,42.690162658691406,-49.54827117919922,-0.0052637141197919846,
998,42.59030532836914,-49.50694274902344,-0.005284803919494152,
999,42.49388885498047,-49.481590270996094,-0.005301136057823896,
1000,42.39313507080078,-49.474273681640625,-0.005313363391906023,
1001,42.296661376953125,-49.479522705078125,-0.005325073841959238,
1002,42.19841766357422,-49.488346099853516,-0.005331984255462885,
1003,42.10227584838867,-49.49814987182617,-0.005336895119398832,
1004,42.011932373046875,-49.528236389160156,-0.0053379167802631855,
1005,41.9341926574707,-49.565608978271484,-0.005334627348929644,
1006,41.85154724121094,-49.60123825073242,-0.005331074818968773,
1007,41.77577590942383,-49.624412536621094,-0.005321023985743523,
1008,41.70197677612305,-49.645694732666016,-0.005307253450155258,
1009,41.634010314941406,-49.66127395629883,-0.005293185357004404,
1010,41.579933166503906,-49.68362045288086,-0.005274669732898474,
1011,41.516910552978516,-49.697059631347656,-0.005256050731986761,
1012,41.464752197265625,-49.709022521972656,-0.005236548837274313,
1013,41.4236946105957,-49.70954513549805,-0.005208575166761875,
1014,41.38951110839844,-49.69634246826172,-0.005177502054721117,
1015,41.36643600463867,-49.666194915771484,-0.005146201699972153,
1016,41.348567962646484,-49.6265983581543,-0.005112525075674057,
1017,41.34376525878906,-49.57919692993164,-0.00507744587957859,
1018,41.342010498046875,-49.51307678222656,-0.005039397161453962,
1019,41.352230072021484,-49.43553161621094,-0.004998224321752787,
1020,41.368038177490234,-49.34347152709961,-0.0049563185311853886,
1021,41.386741638183594,-49.23961639404297,-0.0049142781645059586,
1022,41.41095733642578,-49.136688232421875,-0.004872264340519905,
1023,41.447967529296875,-49.02694320678711,-0.0048301005735993385,
1024,41.48958206176758,-48.90251159667969,-0.004787631332874298,
1025,41.53931427001953,-48.752376556396484,-0.004746561404317617,
1026,41.586483001708984,-48.60593795776367,-0.004708875436335802,
1027,41.63435745239258,-48.44837188720703,-0.004670443944633007,
1028,41.67982482910156,-48.29472732543945,-0.004635164979845285,
1029,41.73145294189453,-48.1403923034668,-0.004589542280882597,
1030,41.78910446166992,-47.98139953613281,-0.004547460470348597,
1031,41.84275436401367,-47.83434295654297,-0.004499316681176424,
1032,41.88315200805664,-47.67573165893555,-0.004449130035936832,
1033,41.92792510986328,-47.520145416259766,-0.004401486366987228,
1034,41.97186279296875,-47.36555099487305,-0.004351346287876368,
1035,42.01213455200195,-47.214473724365234,-0.004303438123315573,
1036,42.046085357666016,-47.06211471557617,-0.004261776804924011,
1037,42.076229095458984,-46.90671920776367,-0.004221139010041952,
1038,42.09941864013672,-46.77091979980469,-0.004180083516985178,
1039,42.108367919921875,-46.63233184814453,-0.004144461825489998,
1040,42.11701202392578,-46.49419403076172,-0.00410841777920723,
1041,42.12518310546875,-46.36054229736328,-0.004070067312568426,
1042,42.120460510253906,-46.22380447387695,-0.004028336610645056,
1043,42.10626983642578,-46.09782791137695,-0.00398993818089366,
1044,42.079566955566406,-45.963924407958984,-0.003950684331357479,
1045,42.056243896484375,-45.84613800048828,-0.003915067762136459,
1046,42.02547836303711,-45.727081298828125,-0.0038791014812886715,
1047,41.99055862426758,-45.616634368896484,-0.0038430492859333754,
1048,41.942649841308594,-45.4979133605957,-0.003808522829785943,
1049,41.88480758666992,-45.378990173339844,-0.0037726680748164654,
1050,41.81838607788086,-45.2506217956543,-0.0037370561622083187,
1051,41.740806579589844,-45.12602996826172,-0.00369929987937212,
1052,41.65565490722656,-45.00623321533203,-0.0036549277137964964,
1053,41.56103515625,-44.88655090332031,-0.003608193015679717,
1054,41.452125549316406,-44.76106643676758,-0.00356092001311481,
1055,41.34908676147461,-44.63694763183594,-0.0035132034681737423,
1056,41.23431396484375,-44.50324249267578,-0.003468157723546028,
1057,41.111873626708984,-44.34901809692383,-0.003420296823605895,
1058,40.97148132324219,-44.19371032714844,-0.003374275751411915,
1059,40.814292907714844,-44.02305221557617,-0.0033328309655189514,
1060,40.64292907714844,-43.851829528808594,-0.00328994682058692,
1061,40.450828552246094,-43.67871856689453,-0.0032500687520951033,
1062,40.26306915283203,-43.516963958740234,-0.0032130200415849686,
1063,40.052703857421875,-43.33188247680664,-0.003178450046107173,
1064,39.832359313964844,-43.136077880859375,-0.0031470181420445442,
1065,39.584720611572266,-42.94416046142578,-0.003118871245533228,
1066,39.32292556762695,-42.75813293457031,-0.0030939702410250902,
1067,39.046051025390625,-42.565521240234375,-0.0030731004662811756,
1068,38.750465393066406,-42.367122650146484,-0.0030538239516317844,
1069,38.42914581298828,-42.152774810791016,-0.0030395863577723503,
1070,38.08270263671875,-41.935302734375,-0.0030295238830149174,
1071,37.73444366455078,-41.71866226196289,-0.0030185370706021786,
1072,37.37700271606445,-41.49795913696289,-0.003008435945957899,
1073,37.009029388427734,-41.27455139160156,-0.003002273617312312,
1074,36.62177658081055,-41.05385971069336,-0.002998950658366084,
1075,36.2250862121582,-40.82164764404297,-0.003004438243806362,
1076,35.815670013427734,-40.582828521728516,-0.003014368237927556,
1077,35.39405822753906,-40.33888244628906,-0.0030280740465968847,
1078,34.976585388183594,-40.089012145996094,-0.003049680031836033,
1079,34.54373550415039,-39.83171463012695,-0.003072988009080291,
1080,34.1058464050293,-39.582054138183594,-0.003102084854617715,
1081,33.65721130371094,-39.32217025756836,-0.0031390716321766376,
1082,33.208961486816406,-39.0612907409668,-0.0031788870692253113,
1083,32.762596130371094,-38.80269241333008,-0.0032154677901417017,
1084,32.31775665283203,-38.53861999511719,-0.0032569551840424538,
1085,31.871253967285156,-38.27186584472656,-0.003301875898614526,
1086,31.42039680480957,-38.00499725341797,-0.0033502106089144945,
1087,30.971206665039062,-37.757423400878906,-0.003395671723410487,
1088,30.524730682373047,-37.49599838256836,-0.003443316090852022,
1089,30.078035354614258,-37.2286376953125,-0.0034871366806328297,
1090,29.616436004638672,-36.97389221191406,-0.003530892077833414,
1091,29.15062713623047,-36.7317008972168,-0.0035759322345256805,
1092,28.683380126953125,-36.505760192871094,-0.003617594949901104,
1093,28.221145629882812,-36.298072814941406,-0.0036516129039227962,
1094,27.75440788269043,-36.093421936035156,-0.003684012219309807,
1095,27.2862491607666,-35.905052185058594,-0.00371605739928782,
1096,26.81552505493164,-35.73280715942383,-0.0037410298828035593,
1097,26.348520278930664,-35.57875442504883,-0.003772543976083398,
1098,25.882308959960938,-35.44336700439453,-0.0038021947257220745,
1099,25.419288635253906,-35.3335075378418,-0.0038337204605340958,
1100,24.963058471679688,-35.24528503417969,-0.00386363104917109,
1101,24.492658615112305,-35.18208694458008,-0.0038989840541034937,
1102,24.012405395507812,-35.134910583496094,-0.003933110274374485,
1103,23.53032112121582,-35.112525939941406,-0.003965602722018957,
1104,23.044816970825195,-35.1233024597168,-0.003992196172475815,
1105,22.564672470092773,-35.158233642578125,-0.004014453385025263,
1106,22.087671279907227,-35.2205924987793,-0.004042486660182476,
1107,21.61423683166504,-35.304630279541016,-0.004066929686814547,
1108,21.14588165283203,-35.413108825683594,-0.004094706382602453,
1109,20.676109313964844,-35.54289245605469,-0.0041272686794400215,
1110,20.21853256225586,-35.69301223754883,-0.00416320888325572,
1111,19.76898193359375,-35.86891555786133,-0.004201268777251244,
1112,19.335201263427734,-36.07463073730469,-0.004241528920829296,
1113,18.91939926147461,-36.300743103027344,-0.004292986821383238,
1114,18.51976776123047,-36.554710388183594,-0.004341538064181805,
1115,18.14065933227539,-36.817867279052734,-0.004396209958940744,
1116,17.7766056060791,-37.096282958984375,-0.004450696520507336,
1117,17.428241729736328,-37.39274597167969,-0.00451243482530117,
1118,17.094772338867188,-37.71343994140625,-0.004577977582812309,
1119,16.790571212768555,-38.058406829833984,-0.004643232561647892,
1120,16.500730514526367,-38.413124084472656,-0.004714493174105883,
1121,16.233972549438477,-38.781192779541016,-0.004786731209605932,
1122,15.986123085021973,-39.16292953491211,-0.004861730616539717,
1123,15.760486602783203,-39.54917907714844,-0.004941007122397423,
1124,15.546624183654785,-39.95215606689453,-0.005029343068599701,
1125,15.355823516845703,-40.36309814453125,-0.005117295775562525,
1126,15.190263748168945,-40.78791046142578,-0.005205576773732901,
1127,15.04768180847168,-41.21401596069336,-0.005298356991261244,
1128,14.91389274597168,-41.64926528930664,-0.005385679192841053,
1129,14.786563873291016,-42.094337463378906,-0.005473488941788673,
1130,14.681379318237305,-42.54325485229492,-0.005559185985475779,
1131,14.592691421508789,-42.98712921142578,-0.0056435465812683105,
1132,14.516976356506348,-43.44409942626953,-0.005730049684643745,
1133,14.441463470458984,-43.89375686645508,-0.005823767278343439,
1134,14.37782096862793,-44.34808349609375,-0.005919818766415119,
1135,14.317967414855957,-44.802677154541016,-0.006016228348016739,
1136,14.271551132202148,-45.25782775878906,-0.006109966430813074,
1137,14.23633861541748,-45.71638870239258,-0.0062044765800237656,
1138,14.199044227600098,-46.16603469848633,-0.006303238216787577,
1139,14.181571006774902,-46.609344482421875,-0.006405399646610022,
1140,14.16567325592041,-47.05470275878906,-0.006504478864371777,
1141,14.152650833129883,-47.48248291015625,-0.006607465445995331,
1142,14.143707275390625,-47.908992767333984,-0.006715445313602686,
1143,14.143183708190918,-48.32964324951172,-0.006823866628110409,
1144,14.156401634216309,-48.726348876953125,-0.006933523807674646,
1145,14.186620712280273,-49.106143951416016,-0.007037693168967962,
1146,14.216568946838379,-49.481224060058594,-0.007140871603041887,
1147,14.24389362335205,-49.847267150878906,-0.007245964836329222,
1148,14.276248931884766,-50.18532943725586,-0.007347723934799433,
1149,14.311112403869629,-50.50514602661133,-0.0074485656805336475,
1150,14.349260330200195,-50.81391906738281,-0.0075471894815564156,
1151,14.393745422363281,-51.1025505065918,-0.0076403324492275715,
1152,14.436399459838867,-51.37016296386719,-0.007729616481810808,
1153,14.476478576660156,-51.62736892700195,-0.007813649252057076,
1154,14.519412994384766,-51.864906311035156,-0.007894149050116539,
1155,14.567163467407227,-52.079036712646484,-0.007974144071340561,
1156,14.62668514251709,-52.263519287109375,-0.008048486895859241,
1157,14.693242073059082,-52.427101135253906,-0.008119079284369946,
1158,14.760017395019531,-52.575687408447266,-0.008186716586351395,
1159,14.819889068603516,-52.710330963134766,-0.00825193990021944,
1160,14.881638526916504,-52.820491790771484,-0.008312540128827095,
1161,14.950111389160156,-52.910255432128906,-0.00836782157421112,
1162,15.029135704040527,-52.98544692993164,-0.0084243044257164,
1163,15.116673469543457,-53.050086975097656,-0.008480330929160118,
1164,15.200237274169922,-53.094215393066406,-0.008535214699804783,
1165,15.279250144958496,-53.11741256713867,-0.008581737987697124,
1166,15.361149787902832,-53.15095901489258,-0.008623272180557251,
1167,15.45335578918457,-53.165096282958984,-0.008658581413328648,
1168,15.56078815460205,-53.18007278442383,-0.008691907860338688,
1169,15.662065505981445,-53.18268966674805,-0.00872376374900341,
1170,15.761194229125977,-53.17885208129883,-0.008749724365770817,
1171,15.859535217285156,-53.15362548828125,-0.008771341294050217,
1172,15.96547794342041,-53.11836242675781,-0.008791051805019379,
1173,16.075517654418945,-53.077423095703125,-0.008805225603282452,
1174,16.18472671508789,-53.03080749511719,-0.008817589841783047,
1175,16.29486846923828,-52.97993469238281,-0.008825029246509075,
1176,16.402099609375,-52.92350769042969,-0.008826414123177528,
1177,16.51028060913086,-52.85423278808594,-0.008821324445307255,
1178,16.626554489135742,-52.77466583251953,-0.008806456811726093,
1179,16.732900619506836,-52.68570327758789,-0.0087843406945467,
1180,16.846357345581055,-52.58363723754883,-0.008754982613027096,
1181,16.960851669311523,-52.4626579284668,-0.008718040771782398,
1182,17.07565689086914,-52.329612731933594,-0.008675523102283478,
1183,17.184959411621094,-52.18317413330078,-0.008625095710158348,
1184,17.29900550842285,-52.02747344970703,-0.008567381650209427,
1185,17.41660499572754,-51.83454132080078,-0.008504940196871758,
1186,17.53236198425293,-51.623287200927734,-0.008432190865278244,
1187,17.65049171447754,-51.38972091674805,-0.008363679982721806,
1188,17.750186920166016,-51.14604187011719,-0.008289427496492863,
1189,17.83757209777832,-50.88046646118164,-0.008211368694901466,
1190,17.93393325805664,-50.60059356689453,-0.008125562220811844,
1191,18.02667999267578,-50.30924987792969,-0.008039805106818676,
1192,18.11095428466797,-49.990562438964844,-0.00795409269630909,
1193,18.17644691467285,-49.6681022644043,-0.00786852091550827,
1194,18.231246948242188,-49.3335075378418,-0.007780807558447123,
1195,18.282018661499023,-48.992156982421875,-0.007691885810345411,
1196,18.31735610961914,-48.63780212402344,-0.007602667436003685,
1197,18.32844352722168,-48.2719612121582,-0.007508455775678158,
1198,18.33216667175293,-47.90621566772461,-0.007410967256873846,
1199,18.317201614379883,-47.538970947265625,-0.00731000117957592,
1200,18.286046981811523,-47.175140380859375,-0.007206692360341549,
1201,18.239322662353516,-46.80988311767578,-0.007105841767042875,
1202,18.17150115966797,-46.45663070678711,-0.0070022353902459145,
1203,18.091472625732422,-46.1048698425293,-0.006896354258060455,
1204,17.99892807006836,-45.76938247680664,-0.0067899031564593315,
1205,17.895151138305664,-45.444580078125,-0.006686767563223839,
1206,17.775257110595703,-45.13108444213867,-0.00658285990357399,
1207,17.642045974731445,-44.82674789428711,-0.006478120107203722,
1208,17.510643005371094,-44.53732681274414,-0.0063780564814805984,
1209,17.376888275146484,-44.25924301147461,-0.006285215727984905,
1210,17.23276138305664,-43.99265670776367,-0.006196854170411825,
1211,17.082916259765625,-43.75981521606445,-0.006111839786171913,
1212,16.919801712036133,-43.5372314453125,-0.00603641988709569,
1213,16.770431518554688,-43.334835052490234,-0.005962572060525417,
1214,16.631772994995117,-43.163944244384766,-0.005894441157579422,
1215,16.501422882080078,-43.004119873046875,-0.005833448842167854,
1216,16.37309455871582,-42.86940002441406,-0.005777355749160051,
1217,16.2445068359375,-42.757568359375,-0.005728625692427158,
1218,16.13123893737793,-42.670249938964844,-0.005684932693839073,
1219,16.026588439941406,-42.604248046875,-0.005646074656397104,
1220,15.935686111450195,-42.54280090332031,-0.005618577357381582,
1221,15.864420890808105,-42.52034378051758,-0.005596737377345562,
1222,15.812743186950684,-42.51422119140625,-0.005581838544458151,
1223,15.78007984161377,-42.53047180175781,-0.00557781383395195,
1224,15.758087158203125,-42.57676315307617,-0.005581720266491175,
1225,15.745359420776367,-42.65035629272461,-0.00559736555442214,
1226,15.755520820617676,-42.73492431640625,-0.005615679547190666,
1227,15.772089004516602,-42.84135055541992,-0.005637129303067923,
1228,15.806013107299805,-42.970340728759766,-0.005666850600391626,
1229,15.85740852355957,-43.122493743896484,-0.005704537034034729,
1230,15.918291091918945,-43.286319732666016,-0.005746973678469658,
1231,16.006587982177734,-43.45864486694336,-0.005794071592390537,
1232,16.112146377563477,-43.648948669433594,-0.00584222748875618,
1233,16.233604431152344,-43.864601135253906,-0.0058961533941328526,
1234,16.3709659576416,-44.080848693847656,-0.005952007137238979,
1235,16.521982192993164,-44.335079193115234,-0.006004892755299807,
1236,16.673948287963867,-44.61870574951172,-0.006059508305042982,
1237,16.841264724731445,-44.9163818359375,-0.006116035860031843,
1238,17.025968551635742,-45.23602294921875,-0.0061742751859128475,
1239,17.21221351623535,-45.56153869628906,-0.0062350258231163025,
1240,17.40648651123047,-45.90571975708008,-0.006300264969468117,
1241,17.597999572753906,-46.27904510498047,-0.006363931577652693,
1242,17.790481567382812,-46.6695556640625,-0.0064254822209477425,
1243,17.993223190307617,-47.0878791809082,-0.006486572790890932,
1244,18.192663192749023,-47.530731201171875,-0.006548847071826458,
1245,18.394479751586914,-47.987396240234375,-0.006612840108573437,
1246,18.59656524658203,-48.46317672729492,-0.006670900620520115,
1247,18.792449951171875,-48.953399658203125,-0.00673004612326622,
1248,18.98660659790039,-49.46504211425781,-0.006787371356040239,
1249,19.175140380859375,-49.98066329956055,-0.006848757155239582,
1250,19.369714736938477,-50.51508712768555,-0.006911891978234053,
1251,19.574888229370117,-51.060577392578125,-0.00696854293346405,
1252,19.76336097717285,-51.61451721191406,-0.0070301564410328865,
1253,19.941387176513672,-52.16897964477539,-0.007090145256370306,
1254,20.116472244262695,-52.73961639404297,-0.007146117277443409,
1255,20.290983200073242,-53.31575012207031,-0.007197022438049316,
1256,20.457874298095703,-53.890708923339844,-0.007245216518640518,
1257,20.609594345092773,-54.47333526611328,-0.007289867848157883,
1258,20.76277732849121,-55.048892974853516,-0.007331910077482462,
1259,20.900583267211914,-55.62357711791992,-0.0073698703199625015,
1260,21.032899856567383,-56.19450759887695,-0.007405053358525038,
1261,21.160938262939453,-56.75705337524414,-0.007438485510647297,
1262,21.280838012695312,-57.30897903442383,-0.007469655945897102,
1263,21.39344596862793,-57.85286331176758,-0.007495190482586622,
1264,21.50098419189453,-58.37989044189453,-0.00752123212441802,
1265,21.602951049804688,-58.89091110229492,-0.0075475298799574375,
1266,21.702035903930664,-59.38470458984375,-0.007563106250017881,
1267,21.795135498046875,-59.858848571777344,-0.007584763690829277,
1268,21.879135131835938,-60.30990982055664,-0.007603109814226627,
1269,21.95907211303711,-60.738224029541016,-0.00761866569519043,
1270,22.037288665771484,-61.145164489746094,-0.007632568944245577,
1271,22.108409881591797,-61.53129577636719,-0.007643579039722681,
1272,22.174205780029297,-61.90833282470703,-0.007653488777577877,
1273,22.237712860107422,-62.267086029052734,-0.00765831395983696,
1274,22.296213150024414,-62.59236526489258,-0.007663889788091183,
1275,22.346858978271484,-62.88651657104492,-0.007665663026273251,
1276,22.39454460144043,-63.155513763427734,-0.007661934942007065,
1277,22.43508529663086,-63.39836502075195,-0.007657065987586975,
1278,22.46577262878418,-63.62409591674805,-0.0076454137451946735,
1279,22.494388580322266,-63.823429107666016,-0.0076295798644423485,
1280,22.51400375366211,-64.0002670288086,-0.007609421852976084,
1281,22.52107810974121,-64.1544189453125,-0.007586900144815445,
1282,22.52811050415039,-64.2767333984375,-0.007560798432677984,
1283,22.517547607421875,-64.37625885009766,-0.00753143010661006,
1284,22.49802017211914,-64.45840454101562,-0.007495674770325422,
1285,22.471614837646484,-64.52374267578125,-0.0074558197520673275,
1286,22.434675216674805,-64.57250213623047,-0.007411198224872351,
1287,22.386272430419922,-64.60377502441406,-0.007364483550190926,
1288,22.334232330322266,-64.61778259277344,-0.007315018214285374,
1289,22.277973175048828,-64.61564636230469,-0.007261589169502258,
1290,22.202390670776367,-64.59678649902344,-0.0072072590701282024,
1291,22.12419891357422,-64.55632019042969,-0.0071549732238054276,
1292,22.03558921813965,-64.50724792480469,-0.007105065044015646,
1293,21.936607360839844,-64.4378433227539,-0.007050469517707825,
1294,21.837875366210938,-64.35060119628906,-0.0069939447566866875,
1295,21.721454620361328,-64.2564926147461,-0.006935923360288143,
1296,21.60437774658203,-64.13780975341797,-0.006874168757349253,
1297,21.483366012573242,-64.0094985961914,-0.006816991604864597,
1298,21.355661392211914,-63.86622619628906,-0.006753476336598396,
1299,21.222936630249023,-63.704776763916016,-0.006686947774142027,
1300,21.08550453186035,-63.527870178222656,-0.0066178045235574245,
1301,20.946147918701172,-63.3358039855957,-0.006551622878760099,
1302,20.799911499023438,-63.140525817871094,-0.006487592589110136,
1303,20.654186248779297,-62.91795349121094,-0.006424678955227137,
1304,20.509937286376953,-62.690330505371094,-0.006357206963002682,
1305,20.36408233642578,-62.439552307128906,-0.006296249572187662,
1306,20.215988159179688,-62.17473602294922,-0.006236610934138298,
1307,20.059673309326172,-61.8996696472168,-0.006179042160511017,
1308,19.904523849487305,-61.617733001708984,-0.006124970503151417,
1309,19.746341705322266,-61.31954574584961,-0.0060752867721021175,
1310,19.586774826049805,-61.022377014160156,-0.00602881470695138,
1311,19.427154541015625,-60.72731018066406,-0.005985477939248085,
1312,19.26599884033203,-60.433441162109375,-0.005945551674813032,
1313,19.10186195373535,-60.13920593261719,-0.005909984931349754,
1314,18.936931610107422,-59.838233947753906,-0.005879090633243322,
1315,18.774869918823242,-59.52964782714844,-0.005850734654814005,
1316,18.604494094848633,-59.233882904052734,-0.005830272566527128,
1317,18.43901824951172,-58.94599151611328,-0.0058172522112727165,
1318,18.265249252319336,-58.67189407348633,-0.0058096167631447315,
1319,18.086179733276367,-58.40882110595703,-0.005807891488075256,
1320,17.900705337524414,-58.16157913208008,-0.005813684314489365,
1321,17.7130069732666,-57.92413330078125,-0.005820557475090027,
