k,dx,dy,da,
225,-0.8974814765541452,-0.22199274056109136,8.818742733440776e-05,
226,-0.4896049352765199,-0.20884157274266066,0.00022631153238973165,
227,-0.43570088509989013,0.15978936311328865,4.7201178258096703e-05,
228,-0.49852409030662903,-0.13777875678537138,-7.466671164002892e-05,
229,-0.4584844480478832,0.06674875356606794,0.0001463605520156937,
230,-0.43116707443865276,-0.006788489352148779,-4.49892768882693e-05,
231,-0.43266488046802004,-0.04300858859863205,7.880241778246588e-05,
232,-0.6925082979662394,-0.17765240434212898,-0.00011707173084735814,
233,-0.08640202625576414,0.026533613598789547,-1.6937489214091912e-05,
234,-0.24553132112574186,-0.24405259727880932,6.977397255382335e-05,
235,-0.39345987720897,-0.2936305295807121,-4.187199121197798e-05,
236,-0.23588411705400714,-0.32378304966266735,2.868121183065512e-05,
237,-0.15932740621911232,-0.15523752631812116,9.95010651009814e-06,
238,-0.11646522213259312,-0.3740978216709955,-7.693650926903074e-05,
239,-0.12290588053926238,0.22386742025230172,-0.00016337722006243556,
240,-0.1673178600487231,-0.41312079505725896,-0.00018409524672531388,
241,-0.18676488792039111,-0.4489139124729781,3.043692165958608e-05,
242,-0.03316644857096592,-0.3776440692108821,9.234689603961562e-05,
243,0.19413178044437673,-0.43944352097390205,0.00015255393206969916,
244,0.02794796273355207,-0.3774019371948786,0.00010827120589120244,
245,-0.2447000728856696,-0.49908065666715223,4.5122092540244476e-05,
246,0.21545886947039578,-0.42382196910386005,-9.780563596318962e-06,
247,0.12220010316584878,-0.44054238003591856,-4.069181967859186e-05,
248,-0.0094468923516312,-0.5148034343213269,-0.0002419765954780819,
249,0.015193807352004656,-0.8039844441530657,-0.00016854323694985918,
250,0.12566715671112227,-0.7513450528047216,-8.232745847004146e-05,
251,0.0518812155729696,-1.0173809638519018,-0.0002249888347880348,
252,0.1107161515499557,-0.9126487210692803,-0.0002310022652068152,
253,0.23187610351644583,-0.8561160744577849,-0.00010387842191576973,
254,0.2509748894278054,-0.6976235648593246,-0.0003749766855838853,
255,0.058718028776379126,-0.9610578349092139,-6.591707648264308e-05,
256,0.20105963389993758,-0.9646300104479786,-0.0002463844946822705,
257,0.10587835416403486,-1.1145130232197038,-9.594358402985733e-05,
258,0.2450561387438243,-0.9162459664040808,-0.00017473156092827127,
259,0.1821665077516235,-1.0695282592259805,-0.00015312855240458991,
260,0.25978937673882063,-1.093759899139536,-0.00020927017757312012,
261,0.36751760257667554,-1.3810126185230938,-0.0002240860716772791,
262,0.16287845497593678,-0.9591441952237931,-0.0001456961937095173,
263,0.1421885021074194,-1.22462598427246,-0.0001820011541006637,
264,0.28042314536887947,-1.148938216505623,-0.00015447138921890772,
265,0.230318782153772,-1.0039654330317789,-0.00018325353855059607,
266,0.31071256303253103,-0.9870447816716807,-0.00030377069332317993,
267,0.22584407813830576,-1.3570813888696727,-0.00012868760544877117,
268,0.21970040652595935,-1.093742772666085,-0.0004789123929842311,
269,0.3526991745461114,-1.269274748127577,-0.00018614979259767237,
270,0.35829788864590095,-0.9564766276089396,-0.0002455698695870464,
271,0.40184272478033345,-1.2867235315761478,-4.390778625752545e-05,
272,0.2892270048014453,-1.2353624464722401,-0.00010031770302216072,
273,0.43263034718267623,-1.09443531528111,-7.471878752300473e-05,
274,0.3768748601380883,-0.9368677943421613,8.32656071037754e-06,
275,0.2668347095523038,-0.9611569857859992,-0.00018908316021761234,
276,0.4137575835356862,-1.119835986909985,4.652097761934786e-05,
277,0.30253206470761596,-0.6618814205685609,-0.00013280494297006438,
278,0.4098737995536804,-1.3107101000501122,-6.26563375072046e-05,
279,0.3319083191488632,-0.7695861488696942,-3.943281131731858e-05,
280,0.42027858388633177,-0.7429589146966538,-5.5112570261082635e-05,
281,0.3449839672167709,-0.6944409412702967,-0.00017351087529469175,
282,0.5359266481872241,-0.5891643015346338,-0.000129331646176089,
283,0.14352371721971569,-0.3633275743438281,-3.5526931540470424e-05,
284,0.46964034579804564,-0.41874388961098297,2.2666239667375457e-05,
285,0.4489103226679938,-0.3976590336459599,-4.525196557844539e-05,
286,0.35420549173485266,-0.46440523725977373,-5.1691856941987076e-06,
287,0.30205960920515984,-0.22027954542806696,4.474169965294636e-05,
288,0.42179798428256426,-0.2879086917911217,7.970248450341715e-05,
289,0.44032895200829025,-0.23574531378926453,5.762822713937013e-05,
290,0.2397725972514321,-0.10138049758971715,6.522011129149858e-05,
291,0.26306583452099036,-0.06450200914901483,0.0001538663462250972,
292,0.20590984780968016,0.051499082283166846,0.0001654729464733946,
293,0.20177006753258087,0.002580558235147066,-4.410679322398132e-05,
294,0.4372667537729218,0.18873188444943884,8.318818156118433e-05,
295,0.2288166951928024,0.04727224561479757,5.834933124796594e-05,
296,0.1867955538615442,-0.05499850722610129,8.318596048810646e-05,
297,0.1619769276321387,0.07158456404239484,8.544667967003631e-05,
298,0.09948640042710317,0.21549964130296956,0.00012235617908210692,
299,0.07009181208353371,0.45648848312775897,0.00010820150724103924,
300,0.19155623567207902,0.21847831663631406,5.647629040486621e-05,
301,0.24348820637479035,0.1278172993342557,4.971269262017031e-05,
302,0.13612579219565712,0.6451460934155943,0.00014446874801778405,
303,0.1792598223423011,0.5520981810442325,9.213089025668455e-05,
304,0.1807898490051404,0.5114170164194142,8.486950116445682e-06,
305,0.16262536135905128,0.4472386330971713,-6.232216793088354e-05,
306,0.27538233110323096,0.34974667449450725,1.2792336590428128e-06,
307,0.24527413123398248,0.580472424563373,0.00011352908843260858,
308,3.903227487227766e-05,0.6605127322949962,3.319319369533415e-06,
309,0.3134196467579588,0.743158052655053,0.00014291502503903134,
310,0.20162474987363876,0.5422725390792598,-1.735163664516121e-05,
311,0.42954924122054294,0.6759073699478236,9.632653185256684e-07,
312,0.5848019075081019,0.49678891702173394,8.037844023847412e-05,
313,0.4763320807603478,0.5298549701216828,6.726514886535123e-05,
314,0.29094406249584637,0.8305535086819449,-1.7087911801755485e-05,
315,0.4880646598528299,0.7957179102354137,9.019967356942606e-05,
316,0.6275049130727124,0.5945781502448729,0.0003004578995455918,
317,0.4547382363809013,0.5335600336664813,-6.287528251184031e-05,
318,0.6213923003344264,0.5975954269425056,0.0001903474154590645,
319,0.6754432221343798,0.6061091979228643,5.0178206065721906e-05,
320,0.5695943258073075,0.661331393597275,8.011244547831477e-05,
321,0.4848799830050674,0.7069359879892909,1.5013173897644143e-05,
322,0.9165204824004078,0.45457317378676243,0.00011078418649957051,
323,0.5154503100896252,1.013875313212905,4.475281197260857e-05,
324,0.6902244867895532,0.49725170274985153,7.716165046299601e-05,
325,0.6616846691304314,0.8443844189717392,-7.973881654667542e-05,
326,0.8407710113543794,0.37504673252902515,0.00011558586539628373,
327,0.7581447671796806,0.5011351286031899,0.00017152564924012632,
328,0.6773142040186214,0.0006208588948683713,8.49360142725992e-05,
329,0.6483510714463172,0.5716193469851432,-6.389402098574271e-05,
330,0.40794140092774533,0.264786196173032,0.0001317687333182228,
331,0.49368469381342045,0.25697171401623065,0.00011025619845386906,
332,0.39038108673039085,0.32931924206387586,-4.757937500579074e-05,
333,0.60450614965242,-0.25237572472942177,9.55005119337469e-05,
334,0.42060647205608964,0.022813993342631657,-6.57172058953178e-05,
335,0.33524931762411847,0.01434286458296033,-6.44673194676164e-05,
336,0.07509033357832498,-0.11202897435968968,-2.4225602066738325e-05,
337,0.10732366849933758,-0.2407545665676376,3.0919180556819685e-05,
338,0.14253160513746954,-0.3567204436608323,0.00016070147892091504,
339,-0.004420998852616698,0.1584839507762109,-8.601229477465547e-05,
340,-0.06182940905671599,-0.46716085448259426,-1.693785490897385e-05,
341,-0.11023601565896575,-0.5985794940669897,-3.703806446240437e-05,
342,0.22535011400560145,-0.6447956157635564,-6.971749830957528e-05,
343,-0.3062581240313746,-0.45148059382587313,-4.147577561633361e-06,
344,-0.2362462590170439,-0.5675098259401752,-9.541325629313648e-05,
345,-0.040525105804915196,-0.6648427149757439,-0.00010875213488882616,
346,-0.2812759569681729,-0.3886708008568245,-0.00020172982805603752,
347,-0.26845088071850776,-0.7439164072207448,-3.779095478014945e-05,
348,-0.5154445383629281,-0.6972350158216996,-1.6885591902797668e-05,
349,0.0781748257233994,-0.6085553306851476,-3.557981919158297e-05,
350,-0.24230874925062854,-0.4976216484430403,-2.8710501914178772e-05,
351,-0.4471733671788449,-0.7746589299767829,1.8694508743045196e-05,
352,-0.44009912542609125,-0.7717513847910167,0.00011282768392425587,
353,-0.3518877786672222,-0.5369566041572041,7.194649363323474e-05,
354,-0.1152117141445721,-0.7435512578478386,-4.6082218927640126e-05,
355,-0.14219888764268301,-0.5716217009594649,8.707648351422049e-05,
356,-0.5551792015819969,-0.6506791995281082,-0.0001562564236887777,
357,-0.4487735298024694,0.13627174212519735,3.116232043212336e-06,
358,-0.5712128097295631,-0.5090015059241012,4.283481851646859e-05,
359,-0.5442732091105086,-0.6257773114867939,9.135398910337182e-05,
360,-0.3022291840956534,-0.49219676218688196,0.00013987748305892994,
361,-0.6364996071350204,-0.5287048617863479,0.00026313422761818937,
362,-0.5353521153600358,-0.5301787927946696,0.0002723036683781541,
363,-0.5808631474102673,-0.08303732289682698,-5.232870767358134e-05,
364,-0.5349480896714968,-0.005791636979874456,-2.762233594813431e-05,
365,-0.5908147311640852,-0.12090196345578424,5.8370349801472956e-05,
366,-0.8891378314723535,-0.13624360088356668,-0.0001480252288112275,
367,-0.04270316255305518,-0.04849975368001682,-0.00010151965165571202,
368,-0.8078101147859754,0.3761899079327753,-0.00017237459212856096,
369,-0.7203703971163578,-0.3057982474318423,-0.00011627670671420393,
370,-0.5556745317158981,0.07190290019342693,0.00011205288760013528,
371,-0.8667900793094508,-0.29938586306431036,-6.01544870135099e-05,
372,-0.5441674743643956,-0.2634301525963277,7.418183409400418e-05,
373,-0.7763488290091083,0.29081635897155056,-0.0001086276488819112,
374,-0.5211696224252858,0.04628110116947732,-0.00021636222429816408,
375,-0.24907453221923798,0.1829748407331958,-8.352641863776988e-05,
376,-0.9555602523596545,0.4945979770345538,-0.00028475884958119107,
377,-0.4236241197101944,0.03343172849253728,-0.00026433412220984985,
378,-0.7064475800991046,0.6327276468339034,-0.00030833039007711254,
379,-0.37005030954965934,0.04228106774639365,-0.0002708289090691943,
380,-0.5380215370626369,0.15158070010154237,-0.00021553383786825702,
381,-0.3239992870338366,0.027930573458951335,-2.4188626437753344e-05,
382,-0.37745476338643696,0.2393125894997937,-8.427163267142573e-05,
383,-0.3924586794774008,0.47277176483357936,-0.00018125835509586157,
384,-0.21160896382186375,0.517928746389363,-0.00012580757077961514,
385,-0.3369782372084906,0.2044436545536707,-8.233486734302637e-05,
386,-0.04170211738935637,0.4261869858682466,-0.00011705195758976565,
387,-0.2636142579865924,0.48292059581848235,-0.00023067253164717397,
388,-0.017083493611777717,0.3657342318461772,-0.00015243625774494652,
389,-0.017658623078322513,0.49466022692808925,-0.00016535912340961945,
390,0.025098526700917004,0.562381012607122,-0.00012148505827303811,
391,-0.07574994775563702,0.5779555961574417,-0.00012154868491654367,
392,0.035835764235105955,0.47334568731780885,-7.172498144514682e-06,
393,-0.037522091659402394,0.6486755222747166,-0.00010802155781116762,
394,0.29916422919105995,0.4895810397357713,-0.0001522910977985565,
395,0.2540056935984866,0.4419946346373258,-5.731444209839572e-05,
396,-0.014201706330155812,0.4173230530562275,-0.00011988237449623628,
397,0.03154926844449372,0.5418707235380233,-0.0001052434486470237,
398,-0.0472126866641926,0.4337681592786726,-7.416379962196895e-05,
399,-0.025271583416363735,0.4344932774347579,-7.131788191586603e-05,
400,0.12937414093584546,0.39554658740829085,-3.0496559116805596e-05,
401,0.15261942413844634,0.3014059713738216,4.489275983840694e-06,
402,-0.13161498152579773,0.1577660028862775,7.187039710713963e-05,
403,0.10217151350278504,0.13931211568321086,0.00016836532233282164,
404,0.2701995674843486,0.2638469325602384,0.00012097971083232428,
405,0.015963226232540182,-0.12183981689643737,0.00013905111439491602,
406,0.019188368886731283,-0.0723616916020074,0.00016007317809264095,
407,0.08145066733934318,0.009818093799521694,-1.5109188230096286e-05,
408,-0.09353177765570664,-0.34962574136388824,1.5857070128827005e-05,
409,0.05200834761389195,-0.05410159361890399,-1.7137215622108412e-06,
410,0.027824165369348175,-0.2298815965255398,2.428791707575302e-05,
411,0.012018503935238067,-0.31783256072020405,2.2578034494454334e-05,
412,0.010542486183159947,-0.4566894099712661,0.00014970393896391026,
413,-0.2991402127549417,-0.9426572853145788,0.00024309189102090468,
414,0.11319582704887521,0.0942718198690582,0.0002665190899066896,
415,0.10107997646414536,-1.1753305769550686,9.816031951137546e-05,
416,-0.19756806459225681,-0.4662956754641092,5.072537393371728e-05,
417,-0.0031931045627055076,-0.7264781990841142,8.713505368208035e-05,
418,0.04394665786995855,-0.4347788279387078,6.0845612756378594e-05,
419,-0.2594752097222643,-0.7645317437471741,5.487374090341698e-05,
420,-0.11353088322087426,-0.37301558605068597,-2.2974290721257286e-05,
421,-0.2205872453136805,-0.7894563438432967,-9.85467825242243e-05,
422,0.06488959250985943,-0.6607553425216226,9.45508673176577e-05,
